"","whale_easting","whale_northing","Event_ID","EvB_Wpt_Id","SwB_Wpt_ID","whale_depth_m","whale_dist_to_shore_m","Event_Date","DateTxt","Year","JulianDay","TimeTxt","CPA","ObType","ObOrder_CPA","ObOrder_Time","Ship","Observer","ObLocation","Approx","Count","IS_WW","WW_Speed","ship_azimuth","GPS_easting","GPS_northing","ship_speed","ship_bb_easting","ship_bb_northing","ship_bb_to_whale_azimuth","ship_bb_to_whale_dist","ship_bb_to_whale_bearing","Subarea1","Subarea2","Subarea3","ship_depth_m","ship_dist_to_shore_m","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"415",432139.7316,6506270.537,"2008-07-23-N","2008-07-23-N-006","2008-07-23-N-006",-180,3532.838327,"7/23/2008",20080723,2008,205,"11:56:20","N","MultiOb",2,1,"Island Princess","Nat","Port","y",1,"n",0,321.503009,433080.2109,6502735.955,16.44468103,433073.0616,6502748.157,165.1593007,3643.93476,23.65629169,"Middle Bay","Middle Bay","Middle Bay",-317,3526.262474,7,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","1'","good","1",2,2,0,1,3
"416",431622.9815,6505899.839,"2008-07-23-N","2008-07-23-N-007","2008-07-23-N-006",-263,2898.269004,"7/23/2008",20080723,2008,205,"11:57:50","Y","MultiOb",1,2,"Island Princess","Nat","Port","y",1,"n",0,321.5945819,432601.5675,6503337.176,16.74783621,432594.4377,6503349.389,159.1483644,2729.198118,17.55378258,"Middle Bay","Middle Bay","Middle Bay",-318,3035.597196,7,1,"WA-With/Aw","45-45-degrees","DF-Dive-fluke-up","100","none","light","1'","good","2",2,2,1,1,3
"417",432596.5084,6505833.713,"2008-07-23-N","2008-07-23-N-008","2008-07-23-N-008",-208,3701.576713,"7/23/2008",20080723,2008,205,"11:59:42","N","MultiOb",2,1,"Island Princess","Nat","Port","y",1,"n",0,322.172556,431998.1167,6504105.661,16.95607266,431991.1104,6504117.945,199.4350749,1819.440908,57.26251894,"Middle Bay","Middle Bay","Middle Bay",-322,2508.11874,7,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","1'","good","1",2,2,0,1,3
"418",430942.5095,6505989.081,"2008-07-23-N","2008-07-23-N-009","2008-07-23-N-008",-271,2400.962845,"7/23/2008",20080723,2008,205,"12:04:25","Y","MultiOb",1,2,"Island Princess","Nat","Port","y",1,"n",0,321.9377038,430489.1109,6506045.555,16.82713909,430482.0543,6506057.811,278.4895448,465.5563668,136.551841,"Middle Bay","Middle Bay","Middle Bay",-324,2106.764465,7,1,"G-Against","0-Parallel","LF-Lunge-feed","100","none","light","1'","good","4",2,2,1,1,3
"419",416182.5321,6520630.046,"2008-07-23-N","2008-07-23-N-022","2008-07-23-N-022",-427,986.3278225,"7/23/2008",20080723,2008,205,"18:26:17","N","MultiOb",3,1,"Island Princess","Nat","Port","y",1,"n",0,128.6289452,412668.422,6521644.342,19.64477822,412678.1103,6521634.04,285.9866553,3645.404611,-22.64228988,"West Arm","West Arm","West Arm",-426,1693.765733,7,1,"U-Unsure","U-Unsure","SA-Surface-active","100","light","strong","1'","good","6",3,3,0,6,5
"420",416680.9532,6519681.946,"2008-07-23-N","2008-07-23-N-023","2008-07-23-N-022",-430,1339.04834,"7/23/2008",20080723,2008,205,"18:29:28","N","MultiOb",2,2,"Island Princess","Nat","Port","y",1,"n",0,127.1923121,414073.5456,6520534.179,17.93737451,414083.4892,6520524.122,287.9642554,2730.582323,-19.2280567,"West Arm","West Arm","West Arm",-429,1737.767722,7,1,"U-Unsure","U-Unsure","BL-Blowing","100","light","strong","1'","good","1",3,3,1,6,5
"421",416680.9532,6519681.946,"2008-07-23-N","2008-07-23-N-023","2008-07-23-N-022",-430,1339.04834,"7/23/2008",20080723,2008,205,"18:29:28","N","MultiOb",2,2,"Island Princess","Nat","Port","y",1,"n",0,127.1923121,414073.5456,6520534.179,17.93737451,414083.4892,6520524.122,287.9642554,2730.582323,-19.2280567,"West Arm","West Arm","West Arm",-429,1737.767722,7,1,"U-Unsure","U-Unsure","BL-Blowing","100","light","strong","1'","good","1",3,3,0,1,5
"422",416875.486,6518934.506,"2008-07-23-N","2008-07-23-N-024","2008-07-23-N-022",-389,1894.483194,"7/23/2008",20080723,2008,205,"18:32:51","Y","MultiOb",1,3,"Island Princess","Nat","Port","y",1,"n",0,124.8503207,415604.7513,6519450.498,18.13481595,415615.0975,6519440.857,291.8873798,1358.296734,-12.96294095,"West Arm","West Arm","West Arm",-337,2016.158975,7,1,"GT-Ag/To","45-45-degrees","DN-Dive-no-fluke","100","light","strong","1'","good","3",3,3,1,1,5
"423",441337.8679,6491910.87,"2008-07-26-N","2008-07-26-N-026","2008-07-26-N-026",-42,2131.934951,"7/26/2008",20080726,2008,208,"14:25:25","N","MultiOb",6,1,"Coral Princess","Nat","Starboard","y",2,"n",0,163.1465683,437691.3379,6494668.719,17.6961172,437697.3109,6494655.9,307.016797,4559.478603,-36.12977127,"Lower Bay","Middle Bay","Middle Bay",-141,1314.222645,7,1,"U-Unsure","U-Unsure","SA-Surface-active","100","light","light","calm","good","6",2,6,0,6,7
"424",440127.4009,6492056.663,"2008-07-26-N","2008-07-26-N-027","2008-07-26-N-026",-76,3330.418213,"7/26/2008",20080726,2008,208,"14:27:14","N","MultiOb",5,2,"Coral Princess","Nat","Starboard","y",2,"n",0,163.1742282,437968.7198,6493749.285,16.53622048,437974.6867,6493736.463,307.9655372,2730.550906,-35.20869101,"Lower Bay","Middle Bay","Middle Bay",-128,1437.610277,7,1,"T-Toward","90-Perpendicular","SA-Surface-active","100","light","light","calm","good","6",2,6,0,6,7
"425",439536.6788,6491920.349,"2008-07-26-N","2008-07-26-N-028","2008-07-26-N-026",-68,2895.774846,"7/26/2008",20080726,2008,208,"14:28:34","N","MultiOb",4,3,"Coral Princess","Nat","Starboard","y",2,"n",0,163.1805812,438158.6182,6493122.508,15.51689141,438164.5836,6493109.686,310.9188505,1815.810189,-32.26173075,"Lower Bay","Middle Bay","Middle Bay",-113,1441.880321,7,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","good","3",2,6,1,6,7
"426",439536.6788,6491920.349,"2008-07-26-N","2008-07-26-N-028","2008-07-26-N-026",-68,2895.774846,"7/26/2008",20080726,2008,208,"14:28:34","N","MultiOb",4,3,"Coral Princess","Nat","Starboard","y",2,"n",0,163.1805812,438158.6182,6493122.508,15.51689141,438164.5836,6493109.686,310.9188505,1815.810189,-32.26173075,"Lower Bay","Middle Bay","Middle Bay",-113,1441.880321,7,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","good","3",2,6,0,3,7
"427",439042.8408,6491688.822,"2008-07-26-N","2008-07-26-N-029","2008-07-26-N-026",-95,2495.860602,"7/26/2008",20080726,2008,208,"14:29:54","N","MultiOb",3,4,"Coral Princess","Nat","Starboard","y",2,"n",0,162.8585358,438339.0705,6492530.522,14.38648001,438345.1079,6492517.733,319.9111292,1083.478119,-22.94740659,"Lower Bay","Middle Bay","Middle Bay",-112,1611.302608,7,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","good","3",2,6,0,3,7
"428",438590.479,6491415.581,"2008-07-26-N","2008-07-26-N-030","2008-07-26-N-026",-101,2217.291938,"7/26/2008",20080726,2008,208,"14:31:28","N","MultiOb",2,5,"Coral Princess","Nat","Starboard","n",2,"n",0,166.8321079,438525.9197,6491880.835,13.65944611,438531.0564,6491867.658,352.5117755,455.9664163,5.679667575,"Lower Bay","Middle Bay","Middle Bay",-103,1944.65549,7,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","good","3",2,6,0,3,7
"429",438334.421,6491048.094,"2008-07-26-N","2008-07-26-N-031","2008-07-26-N-026",-57,2103.685536,"7/26/2008",20080726,2008,208,"14:32:50","Y","MultiOb",1,6,"Coral Princess","Nat","Starboard","n",2,"n",0,178.3353488,438601.4381,6491323.634,13.24371296,438603.844,6491309.698,45.84354297,375.5337097,47.50819421,"Lower Bay","Middle Bay","Middle Bay",-101,2269.538044,7,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","light","light","calm","good","3",2,6,0,3,7
"430",453407.1283,6461879.912,"2008-07-28-K","2008-07-28-K-002","2008-07-28-K-002",-105,881.8361736,"7/28/2008",20080728,2008,210,"5:48:34","N","MultiOb",3,1,"Amsterdam","Karin","Starboard","y",1,"n",0,280.1184935,456378.6195,6462292.241,9.926159617,456363.3045,6462292.942,82.04625687,2984.890623,-18.07223663,"East Icy","Outside","Outside",-131,2660.61853,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","moderate","strong","2'","excellent","1",2,3,0,1,4
"431",453129.9015,6461840.988,"2008-07-28-K","2008-07-28-K-003","2008-07-28-K-002",-95,844.4356894,"7/28/2008",20080728,2008,210,"5:50:13","N","MultiOb",2,2,"Amsterdam","Karin","Starboard","y",1,"n",0,278.1537636,455879.3464,6462370.448,9.986669818,455864.0164,6462370.624,79.03680472,2784.941372,-19.11695886,"East Icy","Outside","Outside",-126,2312.466446,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","moderate","strong","2'","excellent","1",2,3,0,1,4
"432",453151.7314,6461897.114,"2008-07-28-K","2008-07-28-K-004","2008-07-28-K-002",-99,901.6776256,"7/28/2008",20080728,2008,210,"5:51:08","Y","MultiOb",1,3,"Amsterdam","Karin","Starboard","y",1,"n",0,278.9560507,455597.9598,6462412.615,10.26575874,455582.6338,6462413.006,78.01832157,2485.041419,-20.93772912,"East Icy","Outside","Outside",-122,2140.402585,7,1,"T-Toward","9-Perpendicular","DF-Dive-fluke-up","100","moderate","strong","2'","excellent","2",2,3,1,1,4
"433",454754.5713,6462250.563,"2008-07-28-K","2008-07-28-K-005","2008-07-28-K-005",-116,1531.774051,"7/28/2008",20080728,2008,210,"5:52:41","N","MultiOb",2,1,"Amsterdam","Karin","Starboard","n",1,"n",0,281.1078294,455134.7105,6462496.486,9.698661703,455119.4099,6462497.452,55.91350698,440.5240037,-45.19432241,"Lower Bay","Outside","Outside",-117,1928.805421,7,1,"W-With","0-Parallel","BL-Blowing","100","moderate","strong","2'","excellent","1",1,2,0,1,2
"434",454736.9938,6462279.229,"2008-07-28-K","2008-07-28-K-006","2008-07-28-K-005",-116,1550.046845,"7/28/2008",20080728,2008,210,"5:53:24","Y","MultiOb",1,2,"Amsterdam","Karin","Starboard","n",1,"n",0,281.738012,454920.2176,6462539.93,9.649700171,454904.9286,6462541.064,32.6751377,311.0622487,-69.06287432,"Lower Bay","Outside","Outside",-117,1864.629152,7,1,"W-With","0-Parallel","BL-Blowing","100","moderate","strong","2'","excellent","1",1,2,0,1,2
"435",449682.0759,6461693.83,"2008-07-28-K","2008-07-28-K-008","2008-07-28-K-008",-67,2318.659852,"7/28/2008",20080728,2008,210,"5:58:15","N","MultiOb",2,1,"Amsterdam","Karin","Starboard","y",1,"n",0,280.8070153,453509.3033,6462856.631,9.770392122,453493.9979,6462857.516,73.02385782,3985.588376,-27.78315749,"Lower Bay","Outside","Outside",-104,1858.48528,7,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","moderate","strong","2'","excellent","2",1,2,0,2,2
"436",450508.6976,6462521.618,"2008-07-28-K","2008-07-28-K-009","2008-07-28-K-008",-82,2384.902409,"7/28/2008",20080728,2008,210,"6:01:47","Y","MultiOb",1,2,"Amsterdam","Karin","Starboard","y",1,"n",0,277.5764008,452441.3954,6463035.87,10.0815077,452426.0644,6463035.891,74.98562039,1985.137736,-22.59078039,"Lower Bay","Outside","Outside",-95,2139.990623,7,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","moderate","strong","2'","excellent","2",1,2,0,2,2
"437",449622.0882,6461143.189,"2008-07-28-K","2008-07-28-K-010","2008-07-28-K-010",-63,2066.349768,"7/28/2008",20080728,2008,210,"6:03:34","N","MultiOb",2,1,"Amsterdam","Karin","Starboard","y",1,"n",0,277.0049236,451889.6203,6463107.387,10.23329341,451874.2898,6463107.256,48.90945155,2988.305443,-48.09547208,"Lower Bay","Outside","Outside",-92,2428.86281,7,1,"W/A-Wi/Aw","4-45-degrees","BL-Blowing","100","moderate","strong","2'","excellent","1",2,2,0,1,3
"438",449614.8574,6461073.177,"2008-07-28-K","2008-07-28-K-011","2008-07-28-K-010",-66,2037.571489,"7/28/2008",20080728,2008,210,"6:04:49","Y","MultiOb",1,2,"Amsterdam","Karin","Starboard","y",1,"n",0,276.2187681,451492.025,6463150.68,10.37451122,451476.6978,6463150.338,41.87111356,2789.452786,-54.34765459,"Lower Bay","Outside","Outside",-88,2657.309249,7,1,"W/A-Wi/Aw","4-45-degrees","DF-Dive-fluke-up","100","moderate","strong","2'","excellent","2",2,2,1,1,3
"439",443872.2114,6463490.786,"2008-07-28-K","2008-07-28-K-017","2008-07-28-K-017",-27,4604.39076,"7/28/2008",20080728,2008,210,"6:19:46","N","MultiOb",2,1,"Amsterdam","Karin","Starboard","y",1,"n",0,293.1112034,446870.5246,6463590.25,10.00962179,446855.7594,6463594.377,88.01144571,2985.345852,-25.09975765,"Lower Bay","Outside","Outside",-33,5708.893789,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","moderate","strong","2'","excellent","1",1,2,0,1,2
"440",443626.0299,6463684.022,"2008-07-28-K","2008-07-28-K-018","2008-07-28-K-017",-26,4340.771079,"7/28/2008",20080728,2008,210,"6:21:23","Y","MultiOb",1,2,"Amsterdam","Karin","Starboard","y",1,"n",0,302.2398257,446422.404,6463825.68,10.13090613,446408.4806,6463832.097,86.95373248,2786.387955,-35.2860932,"Lower Bay","Outside","Outside",-34,6211.40791,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","moderate","strong","2'","excellent","1",1,2,0,1,2
"441",439338.5431,6480569.994,"2008-07-28-K","2008-07-28-K-024","2008-07-28-K-024",-68,1961.70949,"7/28/2008",20080728,2008,210,"7:08:03","N","MultiOb",5,1,"Amsterdam","Karin","Starboard","y",1,"y",13,323.6275917,441342.0157,6478337.088,12.52907078,441331.3913,6478348.14,138.1101083,2984.640577,-5.517483412,"Lower Bay","Lower Bay","Lower Bay",-51,2443.533374,7,1,"U-Unsure","U - Unsure","BL-Blowing","100","light","moderate","1'","excellent","1",1,5,0,1,5
"442",439289.0191,6480587.249,"2008-07-28-K","2008-07-28-K-025","2008-07-28-K-024",-60,1911.365866,"7/28/2008",20080728,2008,210,"7:08:41","N","MultiOb",4,2,"Amsterdam","Karin","Starboard","y",1,"y",13,323.5365471,441195.0102,6478536.158,12.78726368,441184.3682,6478547.194,137.1058318,2784.631441,-6.430715317,"Lower Bay","Lower Bay","Lower Bay",-51,2394.362809,7,1,"U-Unsure","U - Unsure","BL-Blowing","100","light","moderate","1'","excellent","1",1,5,0,1,5
"443",440162.3105,6479733.905,"2008-07-28-K","2008-07-28-K-026","2008-07-28-K-024",-56,2282.623257,"7/28/2008",20080728,2008,210,"7:10:08","N","MultiOb",3,3,"Amsterdam","Karin","Starboard","y",1,"y",13,320.4821398,440842.9548,6479001.445,13.18248178,440831.7399,6479011.898,137.1639991,984.5965919,-3.318140724,"Lower Bay","Lower Bay","Lower Bay",-53,2271.10645,7,1,"W-With","0-Parallel","BL-Blowing","100","light","moderate","1'","excellent","1",1,5,0,1,5
"444",440136.5113,6479940.155,"2008-07-28-K","2008-07-28-K-027","2008-07-28-K-024",-59,2166.095995,"7/28/2008",20080728,2008,210,"7:11:48","N","MultiOb",2,4,"Amsterdam","Karin","Starboard","y",1,"y",13,317.8847634,440393.1664,6479511.316,13.15541728,440381.4893,6479521.25,149.6806826,485.2791295,11.79591922,"Lower Bay","Lower Bay","Lower Bay",-56,2255.28752,7,1,"G-Against","0-Parallel","BL-Blowing","100","light","moderate","1'","excellent","1",1,5,0,1,5
"445",440246.791,6480034.288,"2008-07-28-K","2008-07-28-K-028","2008-07-28-K-024",-59,2021.129777,"7/28/2008",20080728,2008,210,"7:12:53","Y","MultiOb",1,5,"Amsterdam","Karin","Starboard","n",1,"y",13,317.5403979,440096.865,6479836.05,13.29922402,440085.1284,6479845.914,220.6361951,248.2328657,83.09579723,"Lower Bay","Lower Bay","Lower Bay",-58,2263.52783,7,1,"G-Against","0-Parallel","BL-Blowing","100","light","moderate","1'","excellent","1",1,5,0,1,5
"446",439707.3657,6475334.374,"2008-07-28-K","2008-07-28-K-049","2008-07-28-K-047",-56,1397.064483,"7/28/2008",20080728,2008,210,"16:00:24","N","MultiOb",2,3,"Amsterdam","Karin","Starboard","y",1,"y",13,126.5245427,441866.9714,6478088.621,8.972446563,441880.3765,6478081.182,38.34766287,3502.417721,91.82312018,"Lower Bay","Lower Bay","Lower Bay",-53,2359.502591,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent","1",2,5,0,1,4
"447",439785.6935,6475327.836,"2008-07-28-K","2008-07-28-K-050","2008-07-28-K-047",-56,1475.416158,"7/28/2008",20080728,2008,210,"16:02:12","N","MultiOb",3,4,"Amsterdam","Karin","Starboard","y",1,"y",13,124.4604279,442264.8602,6477798.364,8.553449396,442278.5245,6477791.412,45.33818076,3504.770135,100.8777528,"Lower Bay","Lower Bay","Lower Bay",-54,2464.033249,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent","1",2,5,0,1,4
"448",439947.2817,6475515.573,"2008-07-28-K","2008-07-28-K-051","2008-07-28-K-047",-55,1646.742956,"7/28/2008",20080728,2008,210,"16:09:46","Y","MultiOb",1,5,"Amsterdam","Karin","Starboard","y",1,"y",13,185.8588973,443099.5969,6476065.74,8.991073011,443100.0349,6476050.415,80.3718392,3197.797495,74.51294187,"Lower Bay","Lower Bay","Lower Bay",-61,3702.377128,7,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","light","none","2'","excellent","2",2,5,1,1,4
"449",440337.8003,6469450.432,"2008-07-28-K","2008-07-28-K-056","2008-07-28-K-056",-31,1529.1385,"7/28/2008",20080728,2008,210,"16:32:04","N","MultiOb",2,1,"Amsterdam","Karin","Starboard","y",1,"y",13,213.4283209,440938.3078,6469809.829,9.408644889,440931.6034,6469796.041,59.79947047,687.0572651,26.37114959,"Lower Bay","Outside","Lower Bay",-63,1811.298981,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent","1",1,2,0,1,2
"450",440353.3205,6469065.495,"2008-07-28-K","2008-07-28-K-058","2008-07-28-K-056",-38,1830.0884,"7/28/2008",20080728,2008,210,"16:33:48","Y","MultiOb",1,2,"Amsterdam","Karin","Starboard","n",1,"y",13,224.7194228,440628.9802,6469417.057,9.116172413,440619.7061,6469404.849,38.13114399,431.4190943,-6.588278774,"Lower Bay","Outside","Lower Bay",-40,1768.736432,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent","1",1,2,0,1,2
"451",440158.1332,6469000.256,"2008-07-28-K","2008-07-28-K-057","2008-07-28-K-057",-38,1775.470319,"7/28/2008",20080728,2008,210,"16:33:12","N","MultiOb",3,1,"Amsterdam","Karin","Starboard","y",1,"y",13,219.6038659,440744.0645,6469544.737,9.254395248,440735.9158,6469531.751,47.38944232,785.0602028,7.785576418,"Lower Bay","Outside","Lower Bay",-25,1786.294022,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent","1",2,3,0,1,4
"452",440010.5719,6468867.823,"2008-07-28-K","2008-07-28-K-059","2008-07-28-K-057",-27,1822.425928,"7/28/2008",20080728,2008,210,"16:35:27","N","MultiOb",2,2,"Amsterdam","Karin","Starboard","n",1,"y",13,231.8787869,440286.4857,6469115.386,8.889753317,440275.7624,6469104.429,48.26023267,355.3992681,-3.6185542,"Lower Bay","Outside","Lower Bay",-31,1750.17582,7,1,"T-Toward","9-Perpendicular","BL-Blowing","100","light","none","2'","excellent","1",2,3,0,1,4
"453",439980.5474,6468917.286,"2008-07-28-K","2008-07-28-K-060","2008-07-28-K-057",-27,1764.854051,"7/28/2008",20080728,2008,210,"16:36:42","Y","MultiOb",1,3,"Amsterdam","Karin","Starboard","y",1,"y",13,238.9695698,440001.3238,6468932.886,8.752332398,439989.33,6468923.336,55.43817889,10.66480232,-3.531390881,"Lower Bay","Outside","Lower Bay",-27,1759.866102,7,1,"U-Unsure","U - Unsure","DN-Dive-no-fluke","100","light","none","2'","excellent","3",2,3,1,1,4
"454",416058.2693,6460074.132,"2008-07-28-K","2008-07-28-K-062","2008-07-28-K-062",-265,1592.228713,"7/28/2008",20080728,2008,210,"17:45:02","N","MultiOb",2,1,"Amsterdam","Karin","Starboard","y",1,"n",0,253.9177758,419742.985,6461630.617,10.94645697,419728.9339,6461624.485,67.10260888,3984.641938,-6.815166973,"West Icy","Outside","Lower Bay",-271,1298.335787,7,1,"A-Away","9-Perpendicular","BL-Blowing","100","moderate","none","1'","excellent","1",2,2,0,1,3
"455",415815.0248,6459959.487,"2008-07-28-K","2008-07-28-K-063","2008-07-28-K-062",-265,1799.722584,"7/28/2008",20080728,2008,210,"17:46:27","Y","MultiOb",1,2,"Amsterdam","Karin","Starboard","y",1,"n",0,254.6258494,419289.1628,6461499.013,10.80505141,419275.037,6461493.055,66.09582788,3784.641867,-8.530021511,"West Icy","Outside","Lower Bay",-198,1265.188724,7,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","moderate","none","1'","excellent","2",2,2,1,1,3
"456",438132.313,6491823.568,"2008-08-01-N","2008-08-01-N-029","2008-08-01-N-029",-102,1614.673628,"8/1/2008",20080801,2008,214,"15:25:33","N","MultiOb",3,1,"Volendam","Nat","Starboard","y",1,"n",0,196.2418238,438538.7352,6496377.44,18.04170994,438538.471,6496369.382,5.105688413,4563.922402,-11.1361354,"Middle Bay","Middle Bay","Middle Bay",-220,2697.616786,8,1,"A-Away","90-Perpendicular","BL-Blowing","100","80","light","calm","excellent","1",3,3,0,1,5
"457",437566.0802,6492692.097,"2008-08-01-N","2008-08-01-N-030","2008-08-01-N-029",-113,825.2133811,"8/1/2008",20080801,2008,214,"15:30:02","N","MultiOb",2,2,"Volendam","Nat","Starboard","y",1,"n",0,186.5032152,437969.3581,6494002.972,17.10717324,437970.4607,6493994.986,17.24288759,1364.200734,10.73967235,"Lower Bay","Middle Bay","Middle Bay",-132,1425.048554,8,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","80","light","calm","excellent","2",3,3,1,1,5
"458",437566.0802,6492692.097,"2008-08-01-N","2008-08-01-N-030","2008-08-01-N-029",-113,825.2133811,"8/1/2008",20080801,2008,214,"15:30:02","N","MultiOb",2,2,"Volendam","Nat","Starboard","y",1,"n",0,186.5032152,437969.3581,6494002.972,17.10717324,437970.4607,6493994.986,17.24288759,1364.200734,10.73967235,"Lower Bay","Middle Bay","Middle Bay",-132,1425.048554,8,1,"WT-With/To","45-45-degrees","DF-Dive-fluke-up","100","80","light","calm","excellent","2",3,3,0,2,5
"459",437425.1607,6492076.767,"2008-08-01-N","2008-08-01-N-031","2008-08-01-N-029",-77,878.1084302,"8/1/2008",20080801,2008,214,"15:32:33","Y","MultiOb",1,3,"Volendam","Nat","Starboard","y",1,"n",0,179.6140478,437932.8594,6492724.259,15.37205038,437934.912,6492716.462,38.55011859,817.9590235,38.93607079,"Lower Bay","Middle Bay","Middle Bay",-119,1190.03384,8,1,"W-With","0-Parallel","DN-Dive-no-fluke","100","80","light","calm","excellent","3",3,3,1,2,5
"460",437841.8272,6490216.707,"2008-08-01-N","2008-08-01-N-033","2008-08-01-N-033",-93,2118.804596,"8/1/2008",20080801,2008,214,"15:36:43","N","MultiOb",2,1,"Volendam","Nat","Starboard","y",1,"y",13,178.0646442,437957.495,6490938.845,12.26810161,437959.7576,6490931.107,9.373631207,724.0683057,11.30898705,"Lower Bay","Middle Bay","Middle Bay",-83,1798.03486,8,1,"A-Away","90-Perpendicular","BL-Blowing","100","80","light","calm","excellent","1",1,2,0,1,2
