cruise_event_ID,unique_event_ID,same_whale_ID,event_date,CPA,ob_type,ob_order_CPA,ob_order_time,year,ship,observer,observer_location,approx,species,count,IS_WW,WW_Speed,LAT,LONG,Y_PROJ,X_PROJ,NDateS,NDateD,waypoint_ID,DateD,TimeD,DateTime,DateTxt,TimeTxt,track_ID,vessel_azimuth,X_GPS_UTM,Y_GPS_UTM,ship_speed,X_ship_UTM,Y_ship_UTM,X_whale_UTM,Y_whale_UTM,ship_whale_azimuth,ship_whale_dist,ship_whale_bearing,subarea_1,subarea_2,subarea_3,ship_depth_m,ship_dist_shore_m,whale_depth_m,whale_dist_shore_m,radio_comm,radio_contact,radio_by,radio_resp,radio_time,radio_y_n,month,season,whale_direction,whale_orientation,whale_behavior,clouds,rain,wind,waves,visibility,shape_fn,val_beh,num_beh,num_obs,duplicate
2008-05-28-N,2008-05-28-N-005,2008-05-28-N-005,5/28/2008,Y,Single,1,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,y,20,58.47266832,-136.0382327,58.47266832,-136.0382327,5/28/2008,5/28/2008,477,5/28/2008,1/0/1900,5/28/2008,20080528,6:14:15,83492,351.6226723,439443.1641,6481803.445,12.21352209,439439.2186,6481816.51,439412.7171,6481936.384,167.5336823,122.7685835,-4.08899004,Lower Bay,Lower Bay,Lower Bay,-81,2082.386516,-83,2094.714938,,,,,,,5,0,GA-Ag/Away,4-45-degrees,DF-Dive-fluke-up,50,none,light,calm,excellent,NA,2,1,1,0
2008-05-28-N,2008-05-28-N-014,2008-05-28-N-014,5/28/2008,Y,Single,1,1,2008,Statendam,Nat,Starboard,n,humpback whale,1,n,0,58.78521935,-136.4012572,58.78521935,-136.4012572,5/28/2008,5/28/2008,486,5/28/2008,1/0/1900,5/28/2008,20080528,7:33:55,84448,309.6038247,418997.4906,6516983.659,19.36962053,418985.8143,6516990.724,418194.4837,6516900.676,83.5080816,796.4374617,-46.0957431,Middle Bay,West Arm,West Arm,-431,2657.293447,-365,2312.68881,,,,,,,5,0,W-With,0-Parallel,DF-Dive-fluke-up,50,none,light,calm,excellent,NA,2,1,1,0
2008-05-28-N,2008-05-28-N-016,2008-05-28-N-016,5/28/2008,N,MultiOb,2,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.86516024,-136.6074225,58.86516024,-136.6074225,5/28/2008,5/28/2008,488,5/28/2008,1/0/1900,5/28/2008,20080528,7:59:10,84751,291.2751355,407294.7174,6526150.897,19.13452597,407281.4117,6526153.932,405259.3581,6527989.985,132.2398959,2731.262249,20.96476039,West Arm,West Arm,West Arm,-389,2087.9343,-248,1133.767767,,,,,,,5,0,T-Toward,9-Perpendicular,DF-Dive-fluke-up,50,none,light,calm,excellent,NA,2,2,2,0
2008-05-28-N,2008-05-28-N-017,2008-05-28-N-016,5/28/2008,Y,MultiOb,1,2,2008,Statendam,Nat,Starboard,n,humpback whale,1,n,0,58.87036985,-136.6356564,58.87036985,-136.6356564,5/28/2008,5/28/2008,489,5/28/2008,1/0/1900,5/28/2008,20080528,8:02:06,84787,291.0180543,405680.7548,6526770.32,19.1321338,405667.4357,6526773.295,405288.1435,6526898.645,108.2879156,399.4686871,-2.730138679,West Arm,West Arm,West Arm,-366,2172.438935,-401,2147.146712,,,,,,,5,0,T-Toward,9-Perpendicular,LF-Lunge-feed,50,none,light,calm,excellent,NA,4,2,2,0
2008-05-28-N,2008-05-28-N-032,2008-05-28-N-032,5/28/2008,N,MultiOb,3,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.90215084,-136.9452815,58.90215084,-136.9452815,5/28/2008,5/28/2008,504,5/28/2008,1/0/1900,5/28/2008,20080528,11:19:08,87151,182.4786902,387932.2041,6530785.814,2.8168267,387933.6184,6530772.24,391555.0627,6531288.527,261.8863668,3658.061081,-100.5923234,West Arm,West Arm,West Arm,-348,827.7629508,-374,2018.021007,,,,,,,5,0,U-Unsure,U-Unsure,DF-Dive-fluke-up,30,none,light,1',excellent,NA,2,2,3,0
2008-05-28-N,2008-05-28-N-033,2008-05-28-N-032,5/28/2008,N,MultiOb,2,2,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.90047915,-136.9412958,58.90047915,-136.9412958,5/28/2008,5/28/2008,505,5/28/2008,1/0/1900,5/28/2008,20080528,12:11:55,87784,52.73884862,388156.3773,6530593.053,2.321171696,388165.9108,6530602.818,390794.5887,6531344.567,254.2422244,2731.325462,21.50337578,West Arm,West Arm,West Arm,-319,680.6437281,-297,1666.337194,,,,,,,5,0,U-Unsure,U-Unsure,DF-Dive-fluke-up,30,none,light,1',excellent,NA,2,2,3,0
2008-05-28-N,2008-05-28-N-037,2008-05-28-N-032,5/28/2008,Y,MultiOb,1,3,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.84838236,-136.5884676,58.84838236,-136.5884676,5/28/2008,5/28/2008,509,5/28/2008,1/0/1900,5/28/2008,20080528,12:58:19,88341,116.3913537,408343.4459,6524256.946,17.35186716,408356.4279,6524252.737,408077.6617,6525131.745,162.4042374,922.1527377,-133.9871163,West Arm,West Arm,West Arm,-319,884.5315089,-418,1544.464174,,,,,,,5,0,G-Against,0-Parallel,BL-Blowing,30,none,light,1',excellent,NA,1,2,3,0
2008-05-28-N,2008-05-28-N-041,2008-05-28-N-041,5/28/2008,N,MultiOb,2,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.79748333,-136.4373113,58.79748333,-136.4373113,5/28/2008,5/28/2008,513,5/28/2008,1/0/1900,5/28/2008,20080528,13:17:44,88574,127.5045564,416942.8066,6518393.175,17.33185251,416954.7339,6518386.543,418104.569,6517227.35,315.2321854,1632.742393,7.727629036,Middle Bay,West Arm,West Arm,-296,2356.234258,-389,2398.029928,,,,,,,5,0,A-Away,9-Perpendicular,BL-Blowing,30,none,light,1',excellent,NA,1,2,2,0
2008-05-28-N,2008-05-28-N-042,2008-05-28-N-041,5/28/2008,Y,MultiOb,1,2,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.79023022,-136.4182675,58.79023022,-136.4182675,5/28/2008,5/28/2008,514,5/28/2008,1/0/1900,5/28/2008,20080528,13:20:17,88605,127.5939555,418026.0796,6517562.219,17.31920238,418037.9965,6517555.568,417910.1418,6516747.597,8.992028615,818.0239564,61.39807309,Middle Bay,West Arm,West Arm,-375,2493.194274,-289,1990.603431,,,,,,,5,0,W-With,0-Parallel,DF-Dive-fluke-up,30,none,light,1',excellent,NA,2,2,2,0
2008-05-31-N,2008-05-31-N-037,2008-05-31-N-037,5/31/2008,N,MultiOb,4,1,2008,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.56836057,-136.0602045,58.56836057,-136.0602045,5/31/2008,5/31/2008,562,5/31/2008,1/0/1900,5/31/2008,20080531,14:35:40,95728,180.9716914,438329.8311,6492477.21,19.03848506,438332.5763,6492462.162,440608.9022,6488513.784,330.0356108,4557.558975,-30.93608062,Lower Bay,Middle Bay,Middle Bay,-112,1613.406575,-49,616.505585,,,,,,,5,0,T-Toward,9-Perpendicular,DF-Dive-fluke-up,100,none,moderate,1',excellent,NA,2,2,4,0
2008-05-31-N,2008-05-31-N-038,2008-05-31-N-037,5/31/2008,N,MultiOb,3,2,2008,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.55459011,-136.0602782,58.55459011,-136.0602782,5/31/2008,5/31/2008,563,5/31/2008,1/0/1900,5/31/2008,20080531,14:38:27,95761,180.9096682,438301.3366,6490944.154,16.49895484,438304.0981,6490929.108,439898.9666,6487653.965,334.035704,3642.824346,-26.8739642,Lower Bay,Middle Bay,Middle Bay,-57,2117.706231,-68,929.3330289,,,,,,,5,0,A-Away,9-Perpendicular,DF-Dive-fluke-up,100,none,moderate,1',excellent,NA,2,2,4,0
2008-05-31-N,2008-05-31-N-039,2008-05-31-N-037,5/31/2008,N,MultiOb,2,3,2008,Coral Princess,Nat,Starboard,y,humpback whale,1,n,0,58.53848412,-136.0601984,58.53848412,-136.0601984,5/31/2008,5/31/2008,564,5/31/2008,1/0/1900,5/31/2008,20080531,14:42:10,95806,181.3330224,438277.6672,6489150.936,14.59839635,438280.3174,6489135.87,438592.0783,6487349.442,350.1006488,1813.42852,-11.23237363,Lower Bay,Middle Bay,Middle Bay,-95,3025.403363,-95,1846.314389,,,,,,,5,0,WA-With/Aw,4-45-degrees,BL-Blowing,100,none,moderate,1',excellent,NA,1,2,4,0
2008-05-31-N,2008-05-31-N-040,2008-05-31-N-037,5/31/2008,Y,MultiOb,1,4,2008,Coral Princess,Nat,Starboard,n,humpback whale,1,n,0,58.52631846,-136.0604885,58.52631846,-136.0604885,5/31/2008,5/31/2008,565,5/31/2008,1/0/1900,5/31/2008,20080531,14:45:20,95844,181.9223446,438239.394,6487796.754,13.66720751,438241.8891,6487781.662,437849.066,6487434.039,48.49325793,524.5490937,46.5709133,Lower Bay,Middle Bay,Middle Bay,-96,2358.701611,-98,2236.366321,,,,,,,5,0,A-Away,9-Perpendicular,BL-Blowing,100,none,moderate,1',excellent,NA,1,2,4,0
2008-06-01-N,2008-06-01-N-007,2008-06-01-N-007,6/1/2008,N,MultiOb,2,1,2008,Tahitian Princess,Nat,Starboard,y,humpback whale,1,y,20,58.51961813,-136.0608138,58.51961813,-136.0608138,6/1/2008,6/1/2008,573,6/1/2008,1/0/1900,6/1/2008,20080601,11:27:13,96138,354.5861546,438208.6698,6487051.081,14.50244247,438206.5138,6487063.232,437831.5723,6488840.537,168.0875137,1816.423431,-6.498640855,Lower Bay,Lower Bay,Lower Bay,-99,2062.187813,-98,3163.839089,,,,,,,6,1,A-Away,9-Perpendicular,DF-Dive-fluke-up,100,none,light,calm,excellent,NA,2,2,2,0
2008-06-01-N,2008-06-01-N-008,2008-06-01-N-007,6/1/2008,Y,MultiOb,1,2,2008,Tahitian Princess,Nat,Starboard,n,humpback whale,1,n,0,58.53892459,-136.0627167,58.53892459,-136.0627167,6/1/2008,6/1/2008,574,6/1/2008,1/0/1900,6/1/2008,20080601,11:32:09,96197,1.228957239,438131.8435,6489202.292,13.63239135,438131.1075,6489214.611,438031.155,6489188.321,75.26340411,103.3522457,-105.9655531,Lower Bay,Middle Bay,Middle Bay,-95,3069.326214,-98,3033.32269,,,,,,,6,1,W-With,0-Parallel,BL-Blowing,100,none,light,calm,excellent,NA,1,2,2,0
2008-06-01-N,2008-06-01-N-041,2008-06-01-N-041,6/1/2008,Y,Single,1,1,2008,Tahitian Princess,Nat,Starboard,y,humpback whale,1,n,0,58.55047116,-136.0659198,58.55047116,-136.0659198,6/1/2008,6/1/2008,607,6/1/2008,1/0/1900,6/1/2008,20080601,20:15:48,102481,176.7415723,437965.7843,6490490.772,12.75433358,437967.4818,6490478.548,438475.7392,6489731.879,325.7569158,903.2391857,-30.98465641,Lower Bay,Middle Bay,Middle Bay,-84,2044.409322,-93,2912.663592,,,,,,,6,1,W-With,0-Parallel,DF-Dive-fluke-up,100,light,moderate,calm,excellent,NA,2,1,1,0
2008-06-04-N,2008-06-04-N-028,2008-06-04-N-028,6/4/2008,Y,Single,1,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.67980669,-136.184005,58.67980669,-136.184005,6/4/2008,6/4/2008,638,6/4/2008,1/0/1900,6/4/2008,20080604,13:53:45,108301,140.8289222,431347.9602,6505005.205,16.4102184,431358.0378,6504996.002,431110.4901,6504868.654,62.77687564,278.3837715,101.9479534,Middle Bay,Middle Bay,Middle Bay,-326,2206.858603,-330,1929.688443,,,,,,,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,100,moderate,moderate,1',good,NA,1,1,1,0
2008-06-04-N,2008-06-04-N-032,2008-06-04-N-032,6/4/2008,Y,Single,1,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,n,0,58.5680004,-136.0580207,58.5680004,-136.0580207,6/4/2008,6/4/2008,642,6/4/2008,1/0/1900,6/4/2008,20080604,14:23:07,108653,176.1614457,438456.2215,6492435.107,15.08801895,438459.1208,6492421.771,438674.035,6491833.404,339.9341569,626.3897209,-16.22728883,Lower Bay,Middle Bay,Middle Bay,-112,1744.008122,-103,2099.739633,,,,,,,6,1,G-Against,0-Parallel,BL-Blowing,100,moderate,moderate,1',good,NA,1,1,1,0
2008-06-04-N,2008-06-04-N-035,2008-06-04-N-035,6/4/2008,N,MultiOb,2,1,2008,Statendam,Nat,Starboard,y,humpback whale,1,y,20,58.52895062,-136.0609075,58.52895062,-136.0609075,6/4/2008,6/4/2008,645,6/4/2008,1/0/1900,6/4/2008,20080604,14:32:36,108767,180.0946506,438219.6215,6488090.188,14.77514115,438221.5992,6488076.684,437479.0138,6487554.077,54.86337204,908.0480913,54.76872149,Lower Bay,Middle Bay,Middle Bay,-97,2522.014157,-90,1995.061045,,,,,,,6,1,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up,100,moderate,moderate,1',good,NA,2,2,2,0
2008-06-04-N,2008-06-04-N-036,2008-06-04-N-035,6/4/2008,Y,MultiOb,1,2,2008,Statendam,Nat,Starboard,n,humpback whale,1,y,20,58.52601537,-136.0609019,58.52601537,-136.0609019,6/4/2008,6/4/2008,646,6/4/2008,1/0/1900,6/4/2008,20080604,14:33:19,108776,182.757314,438214.7868,6487763.39,14.87203289,438216.1351,6487749.81,437737.8221,6487636.48,76.67033483,491.5556275,73.91302082,Lower Bay,Middle Bay,Middle Bay,-96,2366.092791,-97,2252.197126,,,,,,,6,1,WA-With/Aw,45-45-degrees,SA-Surface-active,100,moderate,moderate,1',good,NA,6,2,2,0
2008-06-06-N,2008-06-06-N-002,2008-06-06-N-002,6/6/2008,Y,Single,1,1,2008,Volendam,Nat,Starboard,y,humpback whale,1,y,20,58.44060729,-135.9993181,58.44060729,-135.9993181,6/6/2008,6/6/2008,649,6/6/2008,1/0/1900,6/6/2008,20080606,8:01:49,108907,301.7854933,441659.764,6478199.577,12.97898882,441652.0718,6478201.99,439199.9106,6478909.577,106.0958252,2552.209515,-15.68966812,Lower Bay,Lower Bay,Lower Bay,-51,2370.725667,-46,1827.501385,,,,,,,6,1,T-Toward,90-Perpendicular,BL-Blowing,100,none,light,calm,excellent,NA,1,1,1,0
2008-06-06-N,2008-06-06-N-016,2008-06-06-N-016,6/6/2008,Y,Single,1,1,2008,Volendam,Nat,Starboard,y,humpback whale,1,n,0,58.66323072,-136.1148638,58.66323072,-136.1148638,6/6/2008,6/6/2008,663,6/6/2008,1/0/1900,6/6/2008,20080606,9:08:04,109702,315.6798341,435326.0515,6503091.005,19.08287313,435319.164,6503095.195,434623.4517,6505266.296,162.2323466,2279.845001,26.55251255,Middle Bay,Middle Bay,Middle Bay,-293,2934.094064,-103,3668.835582,,,,,,,6,1,WT-With/To,45-45-degrees,BL-Blowing,100,none,moderate,1',excellent,NA,1,1,1,0
2008-06-06-N,2008-06-06-N-017,2008-06-06-N-017,6/6/2008,Y,Single,1,1,2008,Volendam,Nat,Starboard,n,humpback whale,1,n,0,58.67123737,-136.1300937,58.67123737,-136.1300937,6/6/2008,6/6/2008,664,6/6/2008,1/0/1900,6/6/2008,20080606,9:10:11,109728,316.2192234,434457.6265,6503997.209,19.23894394,434450.7788,6504001.463,434513.1199,6504771.381,184.6292059,772.4371096,48.40998251,Middle Bay,Middle Bay,Middle Bay,-309,3672.931935,-189,3659.329835,,,,,,,6,1,U-Unsure,U-Unsure,SA-Surface-active,100,none,moderate,1',excellent,NA,6,1,1,0
2008-06-06-N,2008-06-06-N-037,2008-06-06-N-037,6/6/2008,N,MultiOb,3,1,2008,Volendam,Nat,Starboard,y,humpback whale,3,n,0,58.63082813,-136.0586398,58.63082813,-136.0586398,6/6/2008,6/6/2008,684,6/6/2008,1/0/1900,6/6/2008,20080606,16:36:50,115087,155.0251843,438530.5347,6499430.596,19.22676556,438535.6452,6499424.36,439002.1625,6496728.29,350.1829743,2736.134548,15.15779005,Middle Bay,Middle Bay,Middle Bay,-232,1313.606214,-202,3264.279358,,,,,,,6,1,T-Toward,90-Perpendicular,BL-Blowing,100,light,light,calm,excellent,NA,1,2,3,0
2008-06-06-N,2008-06-06-N-038,2008-06-06-N-037,6/6/2008,N,MultiOb,2,2,2008,Volendam,Nat,Starboard,y,humpback whale,3,n,0,58.61316134,-136.0521957,58.61316134,-136.0521957,6/6/2008,6/6/2008,685,6/6/2008,1/0/1900,6/6/2008,20080606,16:40:15,115128,178.0376402,438873.8465,6497457.771,19.27811207,438876.1128,6497450.034,440095.1313,6496096.627,317.9905279,1821.46028,-40.0471123,Middle Bay,Middle Bay,Middle Bay,-209,3007.324268,-163,2528.983671,,,,,,,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,100,light,light,calm,excellent,NA,2,2,3,0
2008-06-06-N,2008-06-06-N-039,2008-06-06-N-037,6/6/2008,Y,MultiOb,1,3,2008,Volendam,Nat,Starboard,y,humpback whale,3,n,0,58.60286174,-136.0513246,58.60286174,-136.0513246,6/6/2008,6/6/2008,686,6/6/2008,1/0/1900,6/6/2008,20080606,16:42:10,115151,178.7865681,438906.4881,6496310.27,19.49142718,438908.653,6496302.504,439806.5783,6496149.939,279.6429161,910.7939615,-79.14365193,Middle Bay,Middle Bay,Middle Bay,-210,3005.859652,-163,2812.212722,,,,,,,6,1,U-Unsure,U-Unsure,DF-Dive-fluke-up,100,light,light,calm,excellent,NA,2,2,3,0
2008-06-06-N,2008-06-06-N-045,2008-06-06-N-045,6/6/2008,Y,Single,1,1,2008,Volendam,Nat,Starboard,y,humpback whale,1,y,20,58.49642004,-136.056938,58.49642004,-136.056938,6/6/2008,6/6/2008,692,6/6/2008,1/0/1900,6/6/2008,20080606,17:06:28,115443,181.3833678,438393.788,6484464.8,13.27319821,438395.5989,6484456.944,437074.7545,6484089.064,74.4364571,1371.118507,73.05308933,Lower Bay,Lower Bay,Lower Bay,-92,2034.368424,-61,1217.022776,,,,,,,6,1,G-Against,0-Parallel,BL-Blowing,100,light,light,calm,excellent,NA,1,1,1,0
2008-06-06-N,2008-06-06-N-046,2008-06-06-N-046,6/6/2008,N,MultiOb,2,1,2008,Volendam,Nat,Starboard,y,humpback whale,1,y,20,58.49156315,-136.0568573,58.49156315,-136.0568573,6/6/2008,6/6/2008,693,6/6/2008,1/0/1900,6/6/2008,20080606,17:07:49,115459,176.5431111,438389.9879,6483923.993,12.74835,438392.4552,6483916.318,438740.6718,6482692.908,344.1121708,1272.001297,-12.43094031,Lower Bay,Lower Bay,Lower Bay,-92,2335.853688,-86,1917.61872,,,,,,,6,1,U-Unsure,U-Unsure,SA-Surface-active,100,light,light,calm,excellent,NA,6,2,2,0
2008-06-06-N,2008-06-06-N-047,2008-06-06-N-046,6/6/2008,Y,MultiOb,1,2,2008,Volendam,Nat,Starboard,n,humpback whale,1,y,20,58.48693625,-136.0548759,58.48693625,-136.0548759,6/6/2008,6/6/2008,694,6/6/2008,1/0/1900,6/6/2008,20080606,17:09:12,115476,160.1508393,438497.4017,6483407.051,12.11749208,438501.9347,6483400.384,438627.09,6482951.777,344.4116312,465.7386718,4.260791901,Lower Bay,Lower Bay,Lower Bay,-84,2253.504596,-86,2021.716263,,,,,,,6,1,T-Toward,90-Perpendicular,DF-Dive-fluke-up,100,light,light,calm,excellent,NA,2,2,2,0
2008-06-07-N,2008-06-07-N-006,2008-06-07-N-006,6/7/2008,N,MultiOb,3,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.47879457,-136.0438488,58.47879457,-136.0438488,6/7/2008,6/7/2008,701,6/7/2008,1/0/1900,6/7/2008,20080607,6:31:46,115739,334.360188,439126.2074,6482490.573,10.90885219,439122.4213,6482505.394,439607.2647,6485191.213,190.2328157,2729.230226,35.87262772,Lower Bay,Lower Bay,Lower Bay,-86,2104.089563,-90,619.5404787,,,,,,,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,25,none,light,calm,excellent,NA,2,2,3,0
2008-06-07-N,2008-06-07-N-007,2008-06-07-N-006,6/7/2008,N,MultiOb,2,2,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.49292445,-136.0534037,58.49292445,-136.0534037,6/7/2008,6/7/2008,702,6/7/2008,1/0/1900,6/7/2008,20080607,6:36:28,115795,346.5475824,438593.6823,6484072.39,11.9453168,438593.1104,6484087.676,438083.7632,6484831.23,145.588164,901.2802499,-20.95941844,Lower Bay,Lower Bay,Lower Bay,-90,2110.572967,-93,2096.864149,,,,,,,6,1,GA-Ag/Away,45-45-degrees,BL-Blowing,25,none,light,calm,excellent,NA,1,2,3,0
2008-06-07-N,2008-06-07-N-008,2008-06-07-N-006,6/7/2008,Y,MultiOb,1,3,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.4956479,-136.0545574,58.4956479,-136.0545574,6/7/2008,6/7/2008,703,6/7/2008,1/0/1900,6/7/2008,20080607,6:37:18,115805,351.1857493,438531.1926,6484376.655,12.17621805,438531.8587,6484391.938,437844.4011,6484627.985,108.9505711,726.8536809,-62.23517815,Lower Bay,Lower Bay,Lower Bay,-92,1959.442896,-91,1936.577208,,,,,,,6,1,G-Against,0-Parallel,BL-Blowing,40,none,moderate,calm,excellent,NA,1,2,3,0
2008-06-07-N,2008-06-07-N-009,2008-06-07-N-009,6/7/2008,Y,Single,1,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.51393512,-136.0564346,58.51393512,-136.0564346,6/7/2008,6/7/2008,704,6/7/2008,1/0/1900,6/7/2008,20080607,6:42:29,115867,3.034379845,438453.7913,6486414.352,13.46786087,438457.5811,6486429.172,437163.4433,6487957.591,139.74485,2002.712272,-43.28952988,Lower Bay,Lower Bay,Lower Bay,-100,1678.852556,-87,2056.663711,,,,,,,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,40,none,moderate,calm,excellent,NA,2,1,1,0
2008-06-07-N,2008-06-07-N-010,2008-06-07-N-010,6/7/2008,Y,Single,1,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.52216363,-136.0560382,58.52216363,-136.0560382,6/7/2008,6/7/2008,705,6/7/2008,1/0/1900,6/7/2008,20080607,6:44:39,115893,1.554059611,438491.2886,6487330.098,13.95225718,438494.6943,6487345.012,440748.1361,6490208.363,218.202553,3643.731523,36.64849342,Lower Bay,Lower Bay,Lower Bay,-97,1926.237829,-20,1802.338726,,,,,,,6,1,T-Toward,90-Perpendicular,DF-Dive-fluke-up,40,none,moderate,calm,excellent,NA,2,1,1,0
2008-06-07-N,2008-06-07-N-031,2008-06-07-N-031,6/7/2008,N,MultiOb,2,1,2008,Island Princess,Nat,Port,y,humpback whale,1,n,0,58.63654576,-136.1124135,58.63654576,-136.1124135,6/7/2008,6/7/2008,726,6/7/2008,1/0/1900,6/7/2008,20080607,14:42:26,121627,140.548761,435418.9186,6500117.678,18.74616011,435426.1334,6500104.189,438757.1988,6496993.771,313.0381559,4557.488382,-7.510605084,Middle Bay,Middle Bay,Middle Bay,-284,2706.241494,-219,3165.975326,,,,,,,6,1,U-Unsure,U-Unsure,BL-Blowing,80,none,light,1',excellent,NA,1,1,2,0
2008-06-07-N,2008-06-07-N-032,2008-06-07-N-031,6/7/2008,Y,MultiOb,1,2,2008,Island Princess,Nat,Port,y,humpback whale,1,n,0,58.61840062,-136.0830912,58.61840062,-136.0830912,6/7/2008,6/7/2008,727,6/7/2008,1/0/1900,6/7/2008,20080607,14:46:59,121681,144.7212151,437088.5208,6498069.638,18.84447004,437094.7351,6498055.66,438199.8851,6495561.702,336.1003861,2727.853329,11.37917101,Middle Bay,Middle Bay,Middle Bay,-248,1999.847983,-215,2043.507517,,,,,,,6,1,A-Away,90-Perpendicular,BL-Blowing,80,none,light,1',excellent,NA,1,1,2,0
2008-06-07-N,2008-06-07-N-034,2008-06-07-N-034,6/7/2008,N,MultiOb,4,1,2008,Island Princess,Nat,Port,y,humpback whale,1,n,0,58.52959368,-136.057007,58.52959368,-136.057007,6/7/2008,6/7/2008,729,6/7/2008,1/0/1900,6/7/2008,20080607,15:09:22,121950,182.7927321,438447.8774,6488158.201,10.72075311,438444.1501,6488143.365,439155.2087,6483641.278,351.0248564,4557.893408,-11.76787575,Lower Bay,Middle Bay,Middle Bay,-97,2374.911631,-90,2112.278284,,,,,,,6,1,W-With,0-Parallel,DF-Dive-fluke-up,80,none,light,1',excellent,NA,2,1,4,0
2008-06-07-N,2008-06-07-N-035,2008-06-07-N-034,6/7/2008,N,MultiOb,3,2,2008,Island Princess,Nat,Port,y,humpback whale,1,n,0,58.5251926,-136.0571395,58.5251926,-136.0571395,6/7/2008,6/7/2008,730,6/7/2008,1/0/1900,6/7/2008,20080607,15:10:51,121968,180.7247391,438432.454,6487668.334,10.84303952,438429.2645,6487653.373,439124.0825,6484076.758,349.0062602,3643.479837,-11.71847891,Lower Bay,Lower Bay,Middle Bay,-96,2132.793776,-89,1760.953073,,,,,,,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,80,none,light,1',excellent,NA,2,1,4,0
2008-06-07-N,2008-06-07-N-036,2008-06-07-N-034,6/7/2008,N,MultiOb,2,3,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.51410552,-136.0589375,58.51410552,-136.0589375,6/7/2008,6/7/2008,731,6/7/2008,1/0/1900,6/7/2008,20080607,15:14:26,122011,189.4705417,438308.2864,6486435.619,11.42236339,438302.8592,6486421.317,438543.264,6484161.787,353.9268074,2272.282537,-15.54373433,Lower Bay,Lower Bay,Lower Bay,-100,1831.61393,-90,2096.402302,,,,,,,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,80,none,light,1',excellent,NA,2,1,4,0
2008-06-07-N,2008-06-07-N-037,2008-06-07-N-034,6/7/2008,Y,MultiOb,1,4,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.50682684,-136.0588909,58.50682684,-136.0588909,6/7/2008,6/7/2008,732,6/7/2008,1/0/1900,6/7/2008,20080607,15:17:00,122042,171.6196755,438298.2241,6485625.216,9.663652141,438297.4423,6485609.939,438144.9229,6484910.13,12.29502236,716.2364972,20.67534681,Lower Bay,Lower Bay,Lower Bay,-98,1783.740118,-95,2064.584068,,,,,,,6,1,G-Against,0-Parallel,DF-Dive-fluke-up,80,none,light,1',excellent,NA,2,1,4,0
2008-06-07-N,2008-06-07-N-038,2008-06-07-N-038,6/7/2008,Y,Single,1,1,2008,Island Princess,Nat,Port,y,humpback whale,1,y,20,58.50341918,-136.0575274,58.50341918,-136.0575274,6/7/2008,6/7/2008,733,6/7/2008,1/0/1900,6/7/2008,20080607,15:18:21,122058,167.5824246,438371.7039,6485244.578,9.380479596,438371.9996,6485229.284,437910.4693,6484677.029,39.88617181,719.7191268,52.30374723,Lower Bay,Lower Bay,Lower Bay,-98,1763.227915,-91,1979.63685,,,,,,,6,1,A-Away,90-Perpendicular,DF-Dive-fluke-up,80,none,light,1',excellent,NA,2,1,1,0
2008-06-09-N,2008-06-09-N-032,2008-06-09-N-032,6/9/2008,Y,Single,1,1,2008,Sapphire Princess,Nat,Starboard,y,humpback whale,1,y,20,58.52381461,-136.0620016,58.52381461,-136.0620016,6/9/2008,6/9/2008,811,6/9/2008,1/0/1900,6/9/2008,20080609,19:33:41,135402,182.7896597,438146.8763,6487519.384,11.15226773,438146.3128,6487487.273,437022.0674,6486734.706,56.20175204,1352.880221,53.41209236,Lower Bay,Lower Bay,Lower Bay,-96,2298.428184,-81,1171.795531,,,,,,,6,1,U-Unsure,U-Unsure,BL-Blowing,100,light,moderate,1',good,NA,1,1,1,0
