"","X","cruise_event_ID","unique_event_ID","same_whale_ID","event_date","CPA","ob_type","ob_order_CPA","ob_order_time","year","ship","observer","observer_location","approx","species","count","IS_WW","WW_Speed","LAT","LONG","Y_PROJ","X_PROJ","NDateS","NDateD","waypoint_ID","DateD","TimeD","DateTime","DateTxt","TimeTxt","track_ID","vessel_azimuth","X_GPS_UTM","Y_GPS_UTM","ship_speed","X_ship_UTM","Y_ship_UTM","X_whale_UTM","Y_whale_UTM","ship_whale_azimuth","ship_whale_dist","ship_whale_bearing","subarea_1","subarea_2","subarea_3","ship_depth_m","ship_dist_shore_m","whale_depth_m","whale_dist_shore_m","radio_comm","radio_contact","radio_by","radio_resp","radio_time","radio_y_n","month","season","whale_direction","whale_orientation","whale_behavior","clouds","rain","wind","waves","visibility","shape_fn","val_beh","num_beh","num_obs","duplicate","new_beh","n_row"
"40",748,"2008-06-06-N","2008-06-06-N-037","2008-06-06-N-037","6/6/2008","N","MultiOb",3,1,2008,"Volendam","Nat","Starboard","y","humpback whale",3,"n",0,58.63082813,-136.0586398,58.63082813,-136.0586398,"6/6/2008","6/6/2008",684,"6/6/2008","1/0/1900","6/6/2008",20080606,"16:36:50",115087,155.0251843,438530.5347,6499430.596,19.22676556,438535.6452,6499424.36,439002.1625,6496728.29,350.1829743,2736.134548,15.15779005,"Middle Bay","Middle Bay","Middle Bay",-232,1313.606214,-202,3264.279358,"","","","","","",6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","light","light","calm","excellent",NA,"1",2,3,0,1,4
"41",749,"2008-06-06-N","2008-06-06-N-038","2008-06-06-N-037","6/6/2008","N","MultiOb",2,2,2008,"Volendam","Nat","Starboard","y","humpback whale",3,"n",0,58.61316134,-136.0521957,58.61316134,-136.0521957,"6/6/2008","6/6/2008",685,"6/6/2008","1/0/1900","6/6/2008",20080606,"16:40:15",115128,178.0376402,438873.8465,6497457.771,19.27811207,438876.1128,6497450.034,440095.1313,6496096.627,317.9905279,1821.46028,-40.0471123,"Middle Bay","Middle Bay","Middle Bay",-209,3007.324268,-163,2528.983671,"","","","","","",6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","light","light","calm","excellent",NA,"2",2,3,1,1,4
"42",749,"2008-06-06-N","2008-06-06-N-038","2008-06-06-N-037","6/6/2008","N","MultiOb",2,2,2008,"Volendam","Nat","Starboard","y","humpback whale",3,"n",0,58.61316134,-136.0521957,58.61316134,-136.0521957,"6/6/2008","6/6/2008",685,"6/6/2008","1/0/1900","6/6/2008",20080606,"16:40:15",115128,178.0376402,438873.8465,6497457.771,19.27811207,438876.1128,6497450.034,440095.1313,6496096.627,317.9905279,1821.46028,-40.0471123,"Middle Bay","Middle Bay","Middle Bay",-209,3007.324268,-163,2528.983671,"","","","","","",6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","light","light","calm","excellent",NA,"2",2,3,0,2,4
"43",750,"2008-06-06-N","2008-06-06-N-039","2008-06-06-N-037","6/6/2008","Y","MultiOb",1,3,2008,"Volendam","Nat","Starboard","y","humpback whale",3,"n",0,58.60286174,-136.0513246,58.60286174,-136.0513246,"6/6/2008","6/6/2008",686,"6/6/2008","1/0/1900","6/6/2008",20080606,"16:42:10",115151,178.7865681,438906.4881,6496310.27,19.49142718,438908.653,6496302.504,439806.5783,6496149.939,279.6429161,910.7939615,-79.14365193,"Middle Bay","Middle Bay","Middle Bay",-210,3005.859652,-163,2812.212722,"","","","","","",6,1,"U-Unsure","U-Unsure","DF-Dive-fluke-up","100","light","light","calm","excellent",NA,"2",2,3,0,2,4
"44",752,"2008-06-06-N","2008-06-06-N-046","2008-06-06-N-046","6/6/2008","N","MultiOb",2,1,2008,"Volendam","Nat","Starboard","y","humpback whale",1,"y",20,58.49156315,-136.0568573,58.49156315,-136.0568573,"6/6/2008","6/6/2008",693,"6/6/2008","1/0/1900","6/6/2008",20080606,"17:07:49",115459,176.5431111,438389.9879,6483923.993,12.74835,438392.4552,6483916.318,438740.6718,6482692.908,344.1121708,1272.001297,-12.43094031,"Lower Bay","Lower Bay","Lower Bay",-92,2335.853688,-86,1917.61872,"","","","","","",6,1,"U-Unsure","U-Unsure","SA-Surface-active","100","light","light","calm","excellent",NA,"6",2,2,0,6,3
"45",753,"2008-06-06-N","2008-06-06-N-047","2008-06-06-N-046","6/6/2008","Y","MultiOb",1,2,2008,"Volendam","Nat","Starboard","n","humpback whale",1,"y",20,58.48693625,-136.0548759,58.48693625,-136.0548759,"6/6/2008","6/6/2008",694,"6/6/2008","1/0/1900","6/6/2008",20080606,"17:09:12",115476,160.1508393,438497.4017,6483407.051,12.11749208,438501.9347,6483400.384,438627.09,6482951.777,344.4116312,465.7386718,4.260791901,"Lower Bay","Lower Bay","Lower Bay",-84,2253.504596,-86,2021.716263,"","","","","","",6,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","light","light","calm","excellent",NA,"2",2,2,1,6,3
"46",754,"2008-06-07-N","2008-06-07-N-006","2008-06-07-N-006","6/7/2008","N","MultiOb",3,1,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.47879457,-136.0438488,58.47879457,-136.0438488,"6/7/2008","6/7/2008",701,"6/7/2008","1/0/1900","6/7/2008",20080607,"06:31:46",115739,334.360188,439126.2074,6482490.573,10.90885219,439122.4213,6482505.394,439607.2647,6485191.213,190.2328157,2729.230226,35.87262772,"Lower Bay","Lower Bay","Lower Bay",-86,2104.089563,-90,619.5404787,"","","","","","",6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","25","none","light","calm","excellent",NA,"2",2,3,0,2,4
"47",755,"2008-06-07-N","2008-06-07-N-007","2008-06-07-N-006","6/7/2008","N","MultiOb",2,2,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.49292445,-136.0534037,58.49292445,-136.0534037,"6/7/2008","6/7/2008",702,"6/7/2008","1/0/1900","6/7/2008",20080607,"06:36:28",115795,346.5475824,438593.6823,6484072.39,11.9453168,438593.1104,6484087.676,438083.7632,6484831.23,145.588164,901.2802499,-20.95941844,"Lower Bay","Lower Bay","Lower Bay",-90,2110.572967,-93,2096.864149,"","","","","","",6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","25","none","light","calm","excellent",NA,"1",2,3,1,2,4
"48",755,"2008-06-07-N","2008-06-07-N-007","2008-06-07-N-006","6/7/2008","N","MultiOb",2,2,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.49292445,-136.0534037,58.49292445,-136.0534037,"6/7/2008","6/7/2008",702,"6/7/2008","1/0/1900","6/7/2008",20080607,"06:36:28",115795,346.5475824,438593.6823,6484072.39,11.9453168,438593.1104,6484087.676,438083.7632,6484831.23,145.588164,901.2802499,-20.95941844,"Lower Bay","Lower Bay","Lower Bay",-90,2110.572967,-93,2096.864149,"","","","","","",6,1,"GA-Ag/Away","45-45-degrees","BL-Blowing","25","none","light","calm","excellent",NA,"1",2,3,0,1,4
"49",756,"2008-06-07-N","2008-06-07-N-008","2008-06-07-N-006","6/7/2008","Y","MultiOb",1,3,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.4956479,-136.0545574,58.4956479,-136.0545574,"6/7/2008","6/7/2008",703,"6/7/2008","1/0/1900","6/7/2008",20080607,"06:37:18",115805,351.1857493,438531.1926,6484376.655,12.17621805,438531.8587,6484391.938,437844.4011,6484627.985,108.9505711,726.8536809,-62.23517815,"Lower Bay","Lower Bay","Lower Bay",-92,1959.442896,-91,1936.577208,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","40","none","moderate","calm","excellent",NA,"1",2,3,0,1,4
"50",759,"2008-06-07-N","2008-06-07-N-031","2008-06-07-N-031","6/7/2008","N","MultiOb",2,1,2008,"Island Princess","Nat","Port","y","humpback whale",1,"n",0,58.63654576,-136.1124135,58.63654576,-136.1124135,"6/7/2008","6/7/2008",726,"6/7/2008","1/0/1900","6/7/2008",20080607,"14:42:26",121627,140.548761,435418.9186,6500117.678,18.74616011,435426.1334,6500104.189,438757.1988,6496993.771,313.0381559,4557.488382,-7.510605084,"Middle Bay","Middle Bay","Middle Bay",-284,2706.241494,-219,3165.975326,"","","","","","",6,1,"U-Unsure","U-Unsure","BL-Blowing","80","none","light","1'","excellent",NA,"1",1,2,0,1,2
"51",760,"2008-06-07-N","2008-06-07-N-032","2008-06-07-N-031","6/7/2008","Y","MultiOb",1,2,2008,"Island Princess","Nat","Port","y","humpback whale",1,"n",0,58.61840062,-136.0830912,58.61840062,-136.0830912,"6/7/2008","6/7/2008",727,"6/7/2008","1/0/1900","6/7/2008",20080607,"14:46:59",121681,144.7212151,437088.5208,6498069.638,18.84447004,437094.7351,6498055.66,438199.8851,6495561.702,336.1003861,2727.853329,11.37917101,"Middle Bay","Middle Bay","Middle Bay",-248,1999.847983,-215,2043.507517,"","","","","","",6,1,"A-Away","90-Perpendicular","BL-Blowing","80","none","light","1'","excellent",NA,"1",1,2,0,1,2
"52",761,"2008-06-07-N","2008-06-07-N-034","2008-06-07-N-034","6/7/2008","N","MultiOb",4,1,2008,"Island Princess","Nat","Port","y","humpback whale",1,"n",0,58.52959368,-136.057007,58.52959368,-136.057007,"6/7/2008","6/7/2008",729,"6/7/2008","1/0/1900","6/7/2008",20080607,"15:09:22",121950,182.7927321,438447.8774,6488158.201,10.72075311,438444.1501,6488143.365,439155.2087,6483641.278,351.0248564,4557.893408,-11.76787575,"Lower Bay","Middle Bay","Middle Bay",-97,2374.911631,-90,2112.278284,"","","","","","",6,1,"W-With","0-Parallel","DF-Dive-fluke-up","80","none","light","1'","excellent",NA,"2",1,4,0,2,4
"53",762,"2008-06-07-N","2008-06-07-N-035","2008-06-07-N-034","6/7/2008","N","MultiOb",3,2,2008,"Island Princess","Nat","Port","y","humpback whale",1,"n",0,58.5251926,-136.0571395,58.5251926,-136.0571395,"6/7/2008","6/7/2008",730,"6/7/2008","1/0/1900","6/7/2008",20080607,"15:10:51",121968,180.7247391,438432.454,6487668.334,10.84303952,438429.2645,6487653.373,439124.0825,6484076.758,349.0062602,3643.479837,-11.71847891,"Lower Bay","Lower Bay","Middle Bay",-96,2132.793776,-89,1760.953073,"","","","","","",6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","80","none","light","1'","excellent",NA,"2",1,4,0,2,4
"54",763,"2008-06-07-N","2008-06-07-N-036","2008-06-07-N-034","6/7/2008","N","MultiOb",2,3,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.51410552,-136.0589375,58.51410552,-136.0589375,"6/7/2008","6/7/2008",731,"6/7/2008","1/0/1900","6/7/2008",20080607,"15:14:26",122011,189.4705417,438308.2864,6486435.619,11.42236339,438302.8592,6486421.317,438543.264,6484161.787,353.9268074,2272.282537,-15.54373433,"Lower Bay","Lower Bay","Lower Bay",-100,1831.61393,-90,2096.402302,"","","","","","",6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","80","none","light","1'","excellent",NA,"2",1,4,0,2,4
"55",764,"2008-06-07-N","2008-06-07-N-037","2008-06-07-N-034","6/7/2008","Y","MultiOb",1,4,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.50682684,-136.0588909,58.50682684,-136.0588909,"6/7/2008","6/7/2008",732,"6/7/2008","1/0/1900","6/7/2008",20080607,"15:17:00",122042,171.6196755,438298.2241,6485625.216,9.663652141,438297.4423,6485609.939,438144.9229,6484910.13,12.29502236,716.2364972,20.67534681,"Lower Bay","Lower Bay","Lower Bay",-98,1783.740118,-95,2064.584068,"","","","","","",6,1,"G-Against","0-Parallel","DF-Dive-fluke-up","80","none","light","1'","excellent",NA,"2",1,4,0,2,4
"56",767,"2008-06-09-N","2008-06-09-N-033","2008-06-09-N-033","6/9/2008","N","MultiOb",2,1,2008,"Sapphire Princess","Nat","Starboard","y","humpback whale",1,"y",20,58.51127394,-136.0620622,58.51127394,-136.0620622,"6/9/2008","6/9/2008",812,"6/9/2008","1/0/1900","6/9/2008",20080609,"19:37:36",135449,179.0475181,438121.2688,6486123.243,12.14829165,438122.8023,6486091.164,438964.3886,6483512.894,341.9225353,2712.147653,-17.12498278,"Lower Bay","Lower Bay","Lower Bay",-99,1968.030003,-90,2318.857822,"","","","","","",6,1,"T-Toward","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","1'","good",NA,"2",1,2,0,2,2
"57",768,"2008-06-09-N","2008-06-09-N-034","2008-06-09-N-033","6/9/2008","Y","MultiOb",1,2,2008,"Sapphire Princess","Nat","Starboard","y","humpback whale",1,"y",20,58.50270102,-136.0598953,58.50270102,-136.0598953,"6/9/2008","6/9/2008",813,"6/9/2008","1/0/1900","6/9/2008",20080609,"19:40:13",135480,166.210727,438232.4589,6485166.797,11.67629874,438241.0812,6485135.861,438972.9077,6483004.123,341.0526284,2253.857833,-5.158098633,"Lower Bay","Lower Bay","Lower Bay",-98,1911.007174,-89,2299.042111,"","","","","","",6,1,"A-Away","90-Perpendicular","DF-Dive-fluke-up","100","light","moderate","1'","good",NA,"2",1,2,0,2,2
"58",770,"2008-06-11-K","2008-06-11-K-003","2008-06-11-K-003","6/11/2008","N","MultiOb",2,1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"n",0,58.27817137,-135.6407751,58.27817137,-135.6407751,"6/11/2008","6/11/2008",3,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:26:09",218,291.1897219,462418.8148,6459859.276,11.18329477,462405.5046,6459862.291,461667.6645,6460134.158,110.2269952,786.3331009,-0.962726615,"East Icy","Outside","Outside",-131,5151.756186,-140,5120.400908,"","","","","","",6,1,"W-With","0-Parallel","BL-Blowing","100","none","light","1'","excellent",NA,"1",2,2,0,1,3
"59",771,"2008-06-11-K","2008-06-11-K-004","2008-06-11-K-003","6/11/2008","Y","MultiOb",1,2,2008,"Statendam","Karin","Starboard","n","humpback whale",1,"n",0,58.27937921,-135.6468611,58.27937921,-135.6468611,"6/11/2008","6/11/2008",4,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:27:15",232,291.2152564,462063.1706,6459997.163,11.12084987,462049.8618,6460000.184,461760.523,6459997.691,89.50641812,289.3495054,-21.7088383,"East Icy","Outside","Outside",-133,5245.62851,-133,5252.00486,"","","","","","",6,1,"W/A-Wi/Aw","4-45-degrees","DN-Dive-no-fluke","100","none","light","1'","excellent",NA,"3",2,2,1,1,3
"60",772,"2008-06-11-K","2008-06-11-K-005","2008-06-11-K-005","6/11/2008","N","MultiOb",2,1,2008,"Statendam","Karin","Starboard","n","humpback whale",1,"n",0,58.28698461,-135.6844686,58.28698461,-135.6844686,"6/11/2008","6/11/2008",5,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:34:11",315,290.5495399,459866.2378,6460865.704,10.97758343,459852.8948,6460868.57,459258.2929,6461018.409,104.1440015,613.1909567,-6.40553843,"East Icy","Outside","Outside",-145,4706.273308,-143,4275.883279,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","1'","excellent",NA,"1",1,2,0,1,2
"61",773,"2008-06-11-K","2008-06-11-K-006","2008-06-11-K-005","6/11/2008","Y","MultiOb",1,2,2008,"Statendam","Karin","Starboard","n","humpback whale",1,"n",0,58.2879953,-135.6896733,58.2879953,-135.6896733,"6/11/2008","6/11/2008",6,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:35:08",326,290.8664896,459562.2171,6460981.342,11.04190131,459548.8901,6460984.281,459158.6835,6460858.739,72.16526502,409.9050929,-38.70122461,"East Icy","Outside","Outside",-148,4501.333404,-143,4104.545671,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","1'","excellent",NA,"1",1,2,0,1,2
"62",775,"2008-06-11-K","2008-06-11-K-009","2008-06-11-K-009","6/11/2008","N","MultiOb",4,1,2008,"Statendam","Karin","Starboard","n","humpback whale",3,"n",0,58.30826165,-135.7992831,58.30826165,-135.7992831,"6/11/2008","6/11/2008",9,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:55:09",566,283.6319972,453162.3926,6463308.707,10.97487117,453148.8015,6463309.945,452743.5071,6464211.118,155.7846085,988.1180893,52.1526113,"Lower Bay","Outside","Outside",-101,2313.251384,-99,3232.650167,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent",NA,"1",1,4,0,1,4
"63",776,"2008-06-11-K","2008-06-11-K-010","2008-06-11-K-009","6/11/2008","N","MultiOb",3,2,2008,"Statendam","Karin","Starboard","n","humpback whale",3,"n",0,58.30854764,-135.8017019,58.30854764,-135.8017019,"6/11/2008","6/11/2008",10,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:55:35",572,283.4598152,453021.0377,6463342.232,11.04977632,453007.443,6463343.429,452768.4532,6464173.586,163.9396684,863.8725584,60.47985316,"Lower Bay","Outside","Outside",-101,2347.599613,-99,3192.710369,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","100","none","light","calm","excellent",NA,"1",1,4,0,1,4
"64",777,"2008-06-11-K","2008-06-11-K-011","2008-06-11-K-009","6/11/2008","N","MultiOb",2,3,2008,"Statendam","Karin","Starboard","n","humpback whale",3,"n",0,58.30887554,-135.8044369,58.30887554,-135.8044369,"6/11/2008","6/11/2008",11,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:56:04",577,283.4523553,452861.209,6463380.65,11.05137181,452847.6141,6463381.845,452766.9179,6464159.83,174.0781862,782.1581476,70.62583091,"Lower Bay","Outside","Outside",-97,2397.024667,-99,3179.182494,"","","","","","",6,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","light","calm","excellent",NA,"1",1,4,0,1,4
"65",778,"2008-06-11-K","2008-06-11-K-012","2008-06-11-K-009","6/11/2008","Y","MultiOb",1,4,2008,"Statendam","Karin","Starboard","y","humpback whale",3,"n",0,58.3095492,-135.8100155,58.3095492,-135.8100155,"6/11/2008","6/11/2008",12,"6/11/2008","1/0/1900","6/11/2008",20080611,"04:57:03",589,284.0798481,452535.2252,6463459.57,10.98248868,452521.6442,6463460.914,452876.8191,6464127.103,208.0640641,754.9547951,103.984216,"Lower Bay","Outside","Outside",-97,2528.842245,-99,3137.158843,"","","","","","",6,1,"A-Away","9-Perpendicular","BL-Blowing","100","none","light","calm","excellent",NA,"1",1,4,0,1,4
"66",781,"2008-06-11-K","2008-06-11-K-022","2008-06-11-K-022","6/11/2008","N","MultiOb",2,1,2008,"Statendam","Karin","Starboard","y","humpback whale",1,"y",20,58.4904336,-136.0516055,58.4904336,-136.0516055,"6/11/2008","6/11/2008",22,"6/11/2008","1/0/1900","6/11/2008",20080611,"06:19:34",1579,345.9835733,438694.1634,6483793.434,13.31585803,438688.9532,6483806.048,438325.3628,6484935.263,162.1522127,1186.307214,-3.83136062,"Lower Bay","Lower Bay","Lower Bay",-89,2244.971749,-95,1885.716586,"","","","","","",6,1,"A-Away","9-Perpendicular","BL-Blowing","100","light","light","calm","good",NA,"1",2,2,0,1,3
"67",782,"2008-06-11-K","2008-06-11-K-023","2008-06-11-K-022","6/11/2008","Y","MultiOb",1,2,2008,"Statendam","Karin","Starboard","n","humpback whale",1,"y",20,58.49863697,-136.0560854,58.49863697,-136.0560854,"6/11/2008","6/11/2008",23,"6/11/2008","1/0/1900","6/11/2008",20080611,"06:21:59",1608,344.2276603,438447.3613,6484710.837,12.63459689,438441.7671,6484723.285,438322.873,6484697.972,77.98110744,121.5588003,-86.24655286,"Lower Bay","Lower Bay","Lower Bay",-95,1861.639883,-95,1979.443029,"","","","","","",6,1,"A-Away","9-Perpendicular","DF-Dive-fluke-up","100","light","light","calm","good",NA,"2",2,2,1,1,3
"68",787,"2008-06-11-N","2008-06-11-N-006","2008-06-11-N-006","6/11/2008","N","MultiOb",2,1,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.48155423,-136.0472385,58.48155423,-136.0472385,"6/11/2008","6/11/2008",820,"6/11/2008","1/0/1900","6/11/2008",20080611,"11:04:31",135770,339.3905126,438933.3278,6482800.89,10.60373274,438929.9199,6482815.634,439385.408,6486430.406,187.1818417,3643.356773,27.79132911,"Lower Bay","Lower Bay","Lower Bay",-89,2140.981339,-87,757.4606555,"","","","","","",6,1,"T-Toward","90-Perpendicular","BL-Blowing","100","none","light","calm","excellent",NA,"1",1,2,0,1,2
"69",788,"2008-06-11-N","2008-06-11-N-007","2008-06-11-N-006","6/11/2008","Y","MultiOb",1,2,2008,"Island Princess","Nat","Port","y","humpback whale",1,"y",20,58.49458876,-136.056457,58.49458876,-136.056457,"6/11/2008","6/11/2008",821,"6/11/2008","1/0/1900","6/11/2008",20080611,"11:09:02",135824,343.0045808,438418.6196,6484260.477,11.41725783,438416.1478,6484275.407,438230.6403,6486079.516,174.1291921,1813.621292,11.12461128,"Lower Bay","Lower Bay","Lower Bay",-92,2121.97416,-99,1859.60048,"","","","","","",6,1,"U-Unsure","U-Unsure","BL-Blowing","100","none","light","calm","excellent",NA,"1",1,2,0,1,2
"70",793,"2008-06-15-K","2008-06-15-K-007","2008-06-15-K-007","6/15/2008","N","MultiOb",2,1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.2943777,-135.7297303,58.2943777,-135.7297303,"6/15/2008","6/15/2008",78,"6/15/2008","1/0/1900","6/15/2008",20080615,"05:14:00",9144,298.851043,457221.2982,6461716.67,13.59139431,457208.5088,6461721.433,459004.8457,6462621.516,243.386121,2009.222625,124.5350779,"East Icy","Outside","Outside",-135,3153.273687,-136,3405.83769,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","100","light","light","calm","excellent",NA,"1",1,2,0,1,2
"71",794,"2008-06-15-K","2008-06-15-K-008","2008-06-15-K-007","6/15/2008","Y","MultiOb",1,2,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.2962275,-135.7361262,58.2962275,-135.7361262,"6/15/2008","6/15/2008",79,"6/15/2008","1/0/1900","6/15/2008",20080615,"05:15:01",9157,299.5837099,456848.6143,6461926.697,13.78153751,456835.8868,6461931.623,457496.5872,6463605.958,201.5344175,1799.97901,81.9507076,"East Icy","Outside","Outside",-133,2892.446392,-123,3363.812452,"","","","","","",6,1,"G-Against","0-Parallel","BL-Blowing","100","light","light","calm","excellent",NA,"1",1,2,0,1,2
"72",795,"2008-06-15-K","2008-06-15-K-009","2008-06-15-K-009","6/15/2008","N","MultiOb",2,1,2008,"Ryndam","Karin","Starboard","y","humpback whale",1,"n",0,58.29744707,-135.7403355,58.29744707,-135.7403355,"6/15/2008","6/15/2008",80,"6/15/2008","1/0/1900","6/15/2008",20080615,"05:15:41",9165,298.8576208,456603.3705,6462065.182,13.90442249,456590.5816,6462069.946,457595.5967,6461941.593,277.2779464,1013.177926,158.4203256,"East Icy","Outside","Outside",-133,2729.394609,-135,3595.274124,"","","","","","",6,1,"W/T-Wi/T0","4-45-degrees","DF-Dive-fluke-up","100","light","light","calm","excellent",NA,"2",1,2,0,2,2
