SwB_Wpt_ID,x,y,turn.angle,heading,dist
2014-06-17-H-009,437774.523,6483243.625,1.647011533,-1.382458429,234.8706694
2011-07-08-N-002,438899.6807,6483825.576,1.369303566,2.092969272,234.7820586
2010-07-19-K-054,438673.7077,6482086.333,NA,2.625738113,233.5942686
2010-05-31-N-007,439486.3026,6481366.929,0.064087775,2.622266332,233.0543489
2010-08-15-K-070,454014.0436,6463105.048,1.637869241,0.714545022,231.9790605
2009-09-13-K-003,438694.1478,6482758.513,NA,0.268414896,231.2225039
2008-09-15-K-006,438644.7788,6483649.801,-2.262364537,0.393279618,231.1506871
2010-06-12-N-042,423518.8286,6511632.411,0.150033465,-0.536243442,230.2433343
2009-09-07-K-089,437146.5945,6467864.095,NA,1.665714623,229.5732921
2012-05-06-N-018,434307.2102,6501617.434,-0.393616147,-1.515009752,229.5290709
2009-07-20-K-058,437812.1717,6493608.202,0.31574945,2.22286673,229.1535336
2008-06-15-K-053,438934.5496,6485041.167,NA,2.970447003,228.8890005
2008-07-07-K-089,440333.0683,6470346.33,1.941499989,-2.550418963,228.740152
2013-09-08-N-023,392216.3135,6531007.185,-2.115318695,-1.689273907,228.2391161
2009-06-01-K-033,443342.7443,6471759.214,-2.648624183,-0.150384464,227.9922225
2013-07-15-N-032,437838.7219,6491720.329,1.146329919,-3.104784622,227.9854234
2013-05-14-N-019,438452.5101,6485004.748,NA,-1.283395326,227.9186506
2010-07-19-K-018,447725.2418,6464571.64,3.091035381,1.782434322,227.3808891
2008-07-02-K-074,437204.1942,6483124.476,1.198446947,2.866844137,227.0405045
2013-08-09-N-021,438057.9631,6492475.579,-0.148153408,2.067586688,224.1136731
2013-07-12-N-030,420434.6694,6516466.515,NA,-1.309789516,224.0427818
2013-06-26-S-024,442658.4447,6484251.472,-2.96100908,0.632207533,223.6611033
2012-06-21-N-006,439350.2027,6483089.249,-0.532181162,2.229941823,222.7918632
2009-07-20-K-020,440318.8085,6478464.077,NA,2.133045911,222.6562429
2013-08-09-N-021,437860.941,6492582.393,NA,2.215740096,222.0481111
2008-08-02-N-006,438797.5707,6491687.813,NA,-0.001269196,221.7151786
2014-07-16-S-026,428438.3112,6460227.508,NA,1.411781271,221.4015632
2008-07-21-K-049,435862.9339,6484753.814,0.337693253,2.824399118,221.2343884
2014-06-11-S-022,441915.3403,6470931.739,NA,-2.336407396,221.1687382
2013-06-16-S-030,441425.3143,6483457.841,NA,0.784564791,221.1161856
2011-09-12-N-031,438468.5264,6483782.053,-0.983547293,-1.846959157,220.9517297
2010-06-14-N-017,409667.4778,6525251.028,NA,3.128078372,220.8101636
2012-05-27-N-004,438351.4364,6487587.02,1.560570576,1.770985101,220.79478
2010-07-12-N-002,438965.8259,6481098.042,-0.594645839,0.236993477,220.3234271
2010-07-25-K-007,471033.6008,6454407.28,NA,-1.090514329,219.6354272
2013-07-17-S-020,444259.3537,6473487.401,3.053507867,-0.099314182,219.2353041
2014-08-15-H-010,436045.5367,6499427.953,-0.013355368,2.593159064,218.0860105
2008-07-21-K-006,454029.6226,6460553.924,NA,-1.177812788,217.8008174
2009-06-29-N-045,421401.7215,6513874.221,NA,1.019982534,216.8344592
2010-08-02-K-075,440464.3323,6467244.324,NA,1.544249987,216.5147854
2011-07-27-N-032,437253.6965,6486413.16,-0.577884609,-1.929269341,216.1868062
2009-09-21-N-010,437637.6866,6496255.868,0.333515955,1.935566301,213.8173309
2013-08-15-N-034,436294.2647,6497985.209,NA,0.380465289,212.4132579
2010-07-25-K-002,477873.5026,6454451.432,1.625109467,0.778542798,212.215227
2009-08-24-N-036,439242.8783,6481848.451,-1.891120572,0.821795191,212.1962041
2010-07-25-K-078,442882.7588,6474947.272,3.141388876,-1.794194653,212.0654848
2009-06-29-N-002,440341.4473,6479834.267,1.944062106,1.720214966,211.9595987
2009-08-12-N-006,438464.0781,6484077.96,-0.140984761,-1.920196309,210.9751815
2013-06-12-N-002,434725.1372,6489993.081,NA,1.460792374,209.9702306
2011-06-26-N-002,437824.9201,6487518.072,-2.6917105,0.900592488,209.772023
2011-07-15-N-047,438966.9513,6483674.486,NA,-0.257927956,209.4856631
2010-09-04-N-034,411020.458,6521738.948,-1.955699261,0.975474407,209.36014
2008-07-13-K-082,443534.1161,6470792.007,-2.154333051,-2.680415822,208.0791483
2008-07-28-K-024,440136.5113,6479940.155,-2.469082932,-0.124440685,207.8573098
2013-08-15-N-007,434750.3803,6500104.441,NA,-0.712860787,207.7782458
2009-06-15-K-016,445878.3972,6466869.167,0.125005413,-0.400134859,207.3781147
2010-07-19-K-028,446315.3504,6465553.74,-1.275571811,-2.739418872,206.6794785
2008-08-17-K-045,443181.805,6472011.919,-1.103609722,-1.611167634,206.0190665
2014-08-10-S-008,454034.6271,6461075.003,2.883954672,0.785691113,204.9272614
2011-07-10-N-018,437568.7759,6489297.264,-0.439385318,0.56700569,204.5907947
2008-08-02-N-032,438011.4854,6484943.275,0.840687746,-1.736953527,202.8493175
2010-07-18-N-006,438619.1015,6488444.775,NA,0.469571365,201.3159719
2010-08-02-K-048,438459.2944,6481808.904,NA,0.958423056,200.23448
2009-09-07-K-021,439024.5251,6480637.541,NA,1.411690993,199.7034697
2008-07-02-K-074,438009.1024,6482212.881,1.185050378,-2.83187955,198.7555817
2008-08-20-K-077,509917.0183,6413143.248,NA,-1.40929769,198.6597773
2008-07-28-K-057,440010.5719,6468867.823,NA,-2.302216233,198.2746498
2010-07-25-K-096,488411.8565,6444989.332,1.217804502,3.071089681,197.9527751
2009-06-24-N-049,437729.3821,6489484.274,-0.421134772,-2.932782639,197.1606675
2013-08-10-N-009,436135.4684,6491132.24,NA,0.826987593,196.7299615
2013-06-21-N-007,438864.6887,6482707.278,0.462839455,1.285252932,196.720461
2013-09-16-N-017,422776.1381,6514650.262,NA,2.804968486,196.5906319
2012-08-19-N-034,438471.2314,6486396.432,0.215555151,-2.57976367,196.4581167
2008-09-15-K-061,442250.095,6476257.856,NA,2.647961972,196.3268187
2010-07-19-K-044,442720.3136,6474935.714,-2.252094724,2.843063336,196.2250184
2011-07-22-N-035,425871.2906,6510884.018,-0.781991615,-1.542767825,196.1831554
2009-06-24-K-086,428946.3285,6461933.713,0.04443436,-2.74386827,196.0800743
2012-07-22-N-005,438396.7772,6486741.205,0.288761358,0.938125312,195.4351813
2009-06-29-N-021,422235.4811,6514103.838,-1.045704624,0.453048154,194.9734957
2008-07-07-K-080,438169.4545,6482676.84,0.417155425,1.836569667,194.6275376
2012-07-22-N-005,438041.1223,6486364.783,-2.696970263,0.237969099,194.540397
2011-06-10-N-037,425539.725,6510694.417,1.805393615,1.761612533,194.2946953
2009-06-01-K-012,453415.8591,6462355.727,2.514822102,2.17699467,194.1158801
2013-05-29-S-058,421539.4928,6461195.363,2.490509675,0.693266485,193.2309077
2014-09-09-H-004,432297.4155,6507642.017,NA,0.20509436,192.6332517
2011-07-08-N-002,438778.3157,6483223.59,-2.629057929,1.042352278,192.5741349
2010-06-21-N-066,438700.4964,6483548.751,NA,1.752958086,191.9781992
2010-08-02-K-057,440991.9158,6475696.622,0.478977468,1.635118709,191.8695808
2014-07-18-H-030,437060.8972,6491492.984,NA,-1.644134503,191.6682116
2013-07-30-S-028,421108.0894,6512893.931,NA,-2.071090292,191.6096775
2009-09-13-K-003,438795.9605,6482596.698,2.311569664,2.57998456,191.180334
2011-07-10-N-014,438006.7806,6487177.087,-0.326263936,0.997510302,191.1704166
2008-06-23-K-066,407478.9664,6448368.855,2.627390639,-0.253112343,190.8953606
2011-05-17-N-043,422965.2919,6513625.23,NA,-0.128060432,190.7671035
2012-06-03-N-005,426092.7093,6512511.518,NA,2.23507994,190.5691931
2010-08-29-N-013,419468.9932,6516911.893,NA,-0.112778197,190.4277347
2013-08-03-N-026,438093.7377,6487189.056,-2.909050848,0.729430176,190.0331121
2009-06-07-K-004,486148.9978,6449235.408,-1.265667582,2.020253676,190.0009207
2013-07-15-N-002,440194.0362,6480170.824,-1.040303698,1.497147974,189.9111138
2009-06-28-K-053,419896.4933,6513884.547,NA,2.12162862,189.5235856
2013-07-09-N-031,438304.0828,6485991.906,NA,-0.230017052,188.7851269
2013-07-15-N-009,438724.1435,6482186.267,0.145070079,3.034699319,188.2062161
2009-07-29-K-004,453192.8936,6460739.67,-0.39781817,-0.069996303,188.0234207
2008-08-06-K-028,437533.1475,6494816.058,1.780837195,1.651303875,187.8871633
2008-06-15-K-053,438777.517,6485016.464,-2.681533804,-1.603206974,187.5638046
2010-07-11-N-010,432950.2868,6505698.393,-0.471280153,0.225524832,187.5041912
2009-09-20-K-017,437925.5744,6485845.532,-0.105455281,-0.189071053,187.3660024
2014-06-29-S-025,508823.5733,6412109.922,1.231702423,-1.525446931,186.5272701
2013-07-07-S-038,441713.107,6473819.97,-2.413381526,1.921290326,185.1924043
2013-06-17-N-035,438561.5503,6486150.581,-1.284832823,0.69032088,184.9809105
2010-05-24-N-066,439260.2947,6484369.574,0.549958301,-2.898486582,184.1756919
2013-07-12-N-003,438098.5111,6484532.508,-1.050296984,-2.631020044,184.0498259
2010-08-15-K-032,439740.9448,6493820.664,2.142611062,1.737385883,183.6267245
2010-07-19-N-004,441323.487,6478052.472,NA,1.678778849,183.4693078
2014-08-03-S-069,515755.231,6331496.413,-1.335291926,-3.020049472,182.9416122
2010-08-30-K-033,438271.4729,6484406.788,1.809507337,1.864776986,182.4068157
2010-08-02-K-048,438963.7942,6481872.207,0.975963459,2.120548556,182.2323
2010-08-27-N-006,437709.2296,6491579.879,2.887676408,-2.935498728,182.0863642
2014-08-03-S-027,504807.5151,6435790.203,-1.694631674,0.521813648,181.7279797
2014-06-10-H-007,418740.5397,6517071.173,NA,-0.935982781,180.7825421
2013-07-22-N-028,437770.7641,6487739.223,2.190500259,-0.232859013,180.6506479
2013-06-04-S-016,438906.9367,6478576.259,2.272040944,-3.07987143,180.3604333
2011-07-16-N-007,439891.9687,6480783.134,0.197994272,1.480885096,179.618833
2010-08-23-K-043,443065.5757,6471457.699,-0.966584161,-2.819610991,179.1115063
2008-06-18-K-057,444019.5187,6467415.974,-2.919518901,0.734693385,178.9494591
2008-06-15-K-076,455977.0505,6461847.679,NA,2.027387416,178.8991049
2013-07-14-N-036,438091.0724,6484938.03,1.585009143,0.259830446,178.8245032
2009-06-15-K-089,441676.3229,6471428.387,-0.695375568,0.322522532,178.1495898
2010-08-15-K-062,438475.615,6482262.596,-0.282016694,2.6128068,178.1415299
2008-08-03-K-111,512312.8947,6378518.642,-0.220588706,2.290655428,178.0794578
2012-08-06-N-022,438253.9435,6486285.332,0.61852387,-2.52541743,177.4450653
2008-07-07-K-018,446346.023,6464818.843,NA,1.239469895,177.440594
2009-07-12-K-096,429397.9996,6462311.329,NA,-1.059895359,177.2729954
2013-05-14-N-019,438322.0621,6485448.533,-2.806165847,-2.966180728,176.4181836
2009-08-23-N-031,394099.1796,6530841.499,-0.023631041,-2.744514915,176.1015758
2013-08-20-N-026,433272.9242,6505983.515,-0.635020425,1.156569279,176.0846882
2010-08-30-K-013,443457.1975,6469688.026,0.466433656,0.240461289,176.016302
2013-08-10-N-037,436885.3042,6493922.288,0.235436591,-0.076733558,175.6679161
2009-07-15-K-068,440647.1916,6471133.858,-0.434981213,1.166630693,175.0023974
2010-07-19-K-106,417853.3667,6460405.137,-2.675348594,0.14974425,174.6231616
2010-07-19-K-044,442662.6009,6475123.26,NA,-1.188027248,174.4274202
2010-08-02-K-054,441106.765,6476300.857,0.34749315,0.297246209,174.3132155
2011-07-27-N-024,431427.8373,6510551.48,-0.049402128,1.822163346,173.9086739
2009-08-31-K-072,440346.7168,6468796.571,1.066304968,-2.479199364,172.9728473
2008-08-02-N-028,438563.5567,6492555.684,-1.170823422,-2.402759444,172.9268427
2008-06-23-K-066,407424.1838,6448205.146,-2.5655596,-2.818671943,172.6318914
2012-05-21-N-008,437528.0835,6495952.241,2.39422259,2.52557381,172.2709519
2013-06-16-S-081,452049.4996,6463539.847,2.096485427,1.589991606,172.1883212
2013-09-03-N-036,431716.4903,6503696.189,NA,1.304683178,172.0640943
2012-07-22-N-005,437995.2634,6486175.725,NA,2.934939361,171.3283375
2008-07-02-K-020,447572.7303,6465356.882,-1.316795526,-2.833121156,171.080201
2013-06-09-N-015,431380.3669,6505155.043,-2.515338362,-0.256046773,171.0783736
2012-08-16-N-023,437468.4893,6489033.217,-2.365815474,2.982506343,170.8929613
2008-07-02-K-020,447536.0872,6465190.475,-0.091728836,-2.924849993,170.3936807
2010-08-30-K-013,443612.5274,6469012.891,NA,-1.194011907,170.2812977
2012-07-04-N-020,438929.0379,6492949.634,2.179316116,0.904904687,170.0950356
2014-06-11-S-025,438853.6959,6469027.073,-1.674111549,-2.538790708,169.4202764
2009-08-09-K-081,441994.6761,6467465.281,NA,0.627844784,168.3069073
2008-07-16-K-010,452073.8631,6462626.826,NA,-1.99385797,167.2227889
2013-06-28-N-005,438099.7778,6485740.742,0.266293967,1.152134758,166.36084
2010-08-15-K-080,494680.3255,6439503.083,0.953523785,0.633573017,165.7787901
2013-07-14-S-034,428439.7421,6504752.682,-0.300143181,-1.738327778,164.828701
2014-06-11-S-025,438949.7492,6469166.633,NA,-0.864679159,164.5717186
2013-09-08-N-023,392067.1084,6531075.301,0.546745218,-1.142528689,164.0181433
2013-05-27-N-003,438481.7543,6483795.206,-0.340575782,2.767176303,163.2841218
2010-08-23-K-043,443703.4928,6471796.148,-2.815942064,-0.808673613,162.6962347
2013-07-30-S-032,441464.3362,6483516.883,-0.116841718,2.447397933,162.2027131
2013-09-08-N-023,392345.3583,6530819.123,1.997045236,-1.591585827,162.160842
2010-06-21-N-065,438220.0823,6484345.746,1.761447948,1.349101802,161.7814995
2010-06-13-N-047,438345.7647,6495605.299,-0.25259641,-0.741925454,161.6440998
2013-08-28-N-025,439072.3188,6501174.185,1.256969956,1.20095923,161.0867828
2011-09-02-N-005,410423.471,6524544.417,NA,-0.412797205,160.8696932
2008-07-16-K-010,451892.6219,6462614.377,1.507412682,-1.210929334,160.4573061
2011-07-10-N-011,437828.1313,6486132.386,NA,0.069525144,159.9213539
2013-06-21-N-040,438249.3935,6494758.527,0.033278833,-0.769855997,159.8931141
2013-08-11-S-051,463763.9783,6457718.627,NA,0.272916453,159.7110847
2008-07-21-K-063,441324.1019,6471842.172,0.831298938,1.924566642,159.5585494
2014-08-03-S-054,516243.731,6350320.808,0.325968557,-2.77037034,159.5143791
2010-08-13-N-035,423216.3719,6513228.84,1.021588567,-0.347254428,159.4834691
2014-06-16-H-011,420592.2014,6515736.094,NA,2.396113134,159.4691691
2014-07-22-H-008,434841.2548,6489456.425,0.435943418,-0.340994606,159.459264
2011-07-24-N-003,437629.4709,6482511.886,NA,-3.054366674,159.103877
2014-08-03-S-069,515777.4116,6331678.005,NA,-1.684757546,156.954192
2008-07-02-K-032,441806.0157,6474406.743,NA,-2.016976628,155.3150366
2013-06-18-N-021,439305.8328,6500530.721,2.71857431,-1.866887261,154.5358197
2013-07-17-S-025,438560.9618,6484656.598,0.621240815,-1.405050627,154.3143864
2009-07-01-N-025,427470.2645,6510285.804,0.123489105,-1.89989309,154.2753409
2012-09-11-N-022,433829.4888,6508884.71,1.395342386,2.051102909,153.1670445
2010-08-15-K-070,453885.6907,6463187.731,-1.71306494,-0.998519919,152.679224
2009-08-19-K-002,453112.6489,6463374.889,-0.593005799,-0.089700412,152.5985048
2013-06-18-N-021,439178.2492,6500449.067,-0.273225015,-2.140112276,151.475908
2009-09-28-K-007,438836.8206,6482049.266,-0.88608816,0.896413333,151.3095055
2010-08-02-K-071,440961.6625,6469574.899,1.977653676,-0.660705446,150.9879849
2011-07-25-N-027,438707.1307,6499474.52,NA,0.181473035,149.9645821
2013-07-21-S-007,435536.8246,6499921.238,NA,1.951815563,149.900446
2010-05-17-N-040,426916.2939,6509503.208,2.235329712,1.057858347,149.5906455
2008-06-18-K-063,448908.48,6464443.552,-0.469117576,-2.210522431,149.1551428
2010-07-19-K-082,440791.5539,6478399.127,NA,-1.489048498,149.0751354
2011-07-17-N-002,439351.0685,6482720.753,-0.012595428,-0.190517335,148.7942231
2013-07-30-S-028,421006.8152,6512785.117,-0.320977539,-2.39206783,148.6504295
2011-07-20-N-003,438665.3264,6483908.048,1.709024438,2.492366371,148.5866952
2009-06-07-K-009,450271.992,6462486.621,NA,-1.246930188,147.9508434
2012-08-19-N-028,422116.5654,6515132.94,NA,-2.719264377,147.8089225
2011-09-04-N-005,415510.9332,6521507.432,-1.209464528,0.264731547,146.852949
2009-09-20-K-020,438042.2569,6489105.409,0.439263323,-2.560850336,145.5584991
2008-07-28-K-024,440246.791,6480034.288,0.988665861,0.864225176,144.9918409
2010-07-19-K-087,441142.9482,6473149.824,-0.059317044,3.126532565,144.8054211
2011-06-19-N-026,414437.9495,6520244.319,-2.54643276,2.521443902,144.4816335
2009-07-01-K-027,443771.5694,6469185.381,NA,-0.163142978,143.456867
2013-07-12-N-003,438188.452,6484693.085,0.723757706,-1.58072306,142.5467232
2011-07-24-N-003,438252.5277,6482619.277,-0.604957985,0.923700363,142.5095208
2013-09-08-N-023,392507.4841,6530822.494,NA,2.694554244,142.389417
2010-05-31-N-007,439370.6388,6481569.256,-0.242285797,2.558178557,142.1841371
2009-08-26-K-010,444217.8155,6467655.775,1.828784838,1.321940941,142.041183
2013-06-17-N-035,438040.8167,6486180.387,NA,-2.932345128,141.721296
2013-07-15-N-045,438801.6114,6483455.975,2.644080007,2.471943182,141.5286214
2009-07-18-N-020,409814.8948,6524433.005,0.485192415,-3.092456521,141.2624949
2014-07-27-H-002,436151.1016,6485715.345,2.822826871,0.109076807,140.8681766
2013-06-18-N-026,437246.0593,6488671.843,-1.398016824,-1.366825977,140.5171101
2010-07-07-N-002,438897.3572,6481954.664,0.19735011,0.344654972,139.9512408
2008-07-16-K-090,442516.3337,6473499.206,0.06140065,1.946638563,139.8968688
2009-06-29-N-045,421383.2684,6514140.029,-0.232609173,-0.180749879,139.7150751
2010-07-19-N-004,441303.9265,6477914.227,1.603372328,-3.00103413,139.6219653
2008-07-13-K-116,516685.9774,6338728.377,0.414169184,-2.310616259,139.4753584
2013-08-11-S-009,436395.5193,6501332.822,-2.824910917,-1.009059324,139.2866119
2011-07-27-N-024,431259.394,6510594.736,NA,1.871565474,138.8938988
2012-05-13-N-010,427065.1776,6510184.898,1.173082329,-1.672417252,138.5366054
2009-09-20-K-017,437960.7892,6485661.505,NA,-0.083615771,138.4617525
2010-08-02-K-057,440941.9522,6475568.751,1.878967315,-2.769099283,137.2856656
2013-08-10-N-032,434537.7846,6500993.025,0.122197857,3.044881079,137.2222286
2010-07-12-N-003,438745.0142,6481878.146,0.976344881,1.001151929,136.8561728
2009-08-16-K-047,442205.2838,6466755.465,-1.227865961,-0.807390449,136.6848328
2010-08-15-K-070,454192.6234,6461853.822,2.709886389,3.021379748,136.5494603
2010-05-29-N-056,437700.6832,6490182.053,-0.035808687,-2.531295098,136.5357768
2010-05-31-N-007,439267.2448,6481758.534,NA,1.771027179,136.2021247
2008-07-21-K-072,440647.5938,6469772.538,NA,3.036989722,135.857584
2010-05-24-N-066,438722.2081,6486386.435,NA,-2.078083658,135.5391468
2014-08-03-S-060,516678.7581,6340561.487,-3.034291137,-2.856894855,134.5417669
2009-09-07-K-014,442180.5182,6477194.989,NA,-0.212577937,134.4166834
2013-06-04-S-016,438817.81,6478676.661,2.353894485,-0.725976945,134.2539767
2009-08-12-K-009,438029.2367,6487676.84,0.742705142,1.197919427,133.827933
2010-09-19-N-041,397642.2901,6529468.012,-1.436566984,-2.92932587,133.4900686
2008-07-21-K-006,454147.1934,6460616.628,2.258654614,1.080841826,133.2467059
2013-09-08-N-031,430732.0511,6505940.405,0.2614935,0.936226157,132.5992481
2009-06-28-K-009,459749.3536,6461039.984,1.064157882,0.179784342,132.3064789
2013-07-08-N-024,437781.1341,6490311.624,-0.266369821,0.039778651,132.0704765
2009-07-25-N-038,422353.6535,6514229.501,1.865146749,0.053349858,131.7404358
2013-08-11-S-040,438084.2901,6481252.736,NA,-0.504724439,131.6028548
2014-06-10-H-007,418723.6199,6516941.187,-2.07617131,-3.012154092,131.0825687
2008-08-25-K-053,438999.5765,6482723.231,-1.22268173,1.062982017,131.0777803
2011-07-18-N-035,438361.2963,6488145.621,1.151579989,-1.65612179,130.881749
2013-07-15-N-002,440302.8433,6480098.606,0.6596117,2.156759674,130.5925899
2013-07-14-S-016,440138.6991,6481055.173,NA,-0.3075075,130.5447266
2012-08-19-N-028,422024.7926,6515040.538,0.359653581,-2.359610797,130.23201
2013-07-07-S-011,444450.1703,6475363.921,NA,-0.439904668,130.0497413
2008-06-23-K-017,443877.1031,6474802.753,0.641310878,1.892399498,130.0239412
2012-07-23-N-034,438829.5982,6493608.987,0.883429572,-0.094532975,129.8517772
2008-08-20-K-080,512410.4456,6401023.896,0.313713886,-1.093172939,129.6713337
2008-07-21-K-072,440610.0446,6469564.589,0.025849006,-2.952912893,129.2824114
2009-06-29-N-045,421408.3846,6514002.59,-0.96812324,0.051859294,128.5418106
2011-08-03-N-024,436272.1992,6506354.408,-0.735531529,-2.302917616,128.054672
2010-08-30-K-013,443424.1932,6469478.3,-0.770635905,-1.00172772,127.939682
2009-05-18-K-063,442068.9409,6471661.876,-2.520513683,-2.685974402,127.8601183
2012-05-21-N-008,437428.547,6496092.846,NA,0.131351219,127.5598227
2010-07-26-N-023,410716.3538,6521327.244,1.508441207,1.22496836,127.5164998
2010-08-30-K-033,438290.1944,6484532.487,-1.716924723,0.147852263,127.0855348
2008-07-02-N-030,438604.5972,6487883.711,0.007714626,-1.853755148,127.0317003
2011-07-20-N-003,438575.4953,6484026.405,NA,0.783341933,126.5497539
2010-08-02-K-048,439133.631,6482564.555,-1.726598373,-1.310259272,126.1958875
2012-08-31-N-023,438180.2332,6495113.619,NA,2.408992387,125.9378985
2014-06-06-H-009,414113.0138,6520707.985,NA,2.593503123,125.8632554
2013-07-15-N-045,438713.763,6483566.939,NA,-0.172136825,125.2784903
2009-09-28-K-016,438149.7047,6483988.377,-0.120496276,2.130506251,125.2212096
2009-06-15-K-089,441619.8566,6471259.423,NA,1.0178981,125.1495175
2009-07-01-K-018,445720.7538,6465302.531,NA,-0.014419209,125.0319977
2008-08-06-K-028,437345.8689,6494831.168,-1.129914656,-0.12953332,124.9185321
2008-08-03-K-111,512178.997,6378636.046,-0.316121051,2.511244134,124.7972742
2013-08-30-N-003,437867.6591,6497228.989,1.632824242,-1.199707958,124.4795198
2010-06-21-N-065,438129.2251,6484430.8,-2.167477378,-0.818375576,124.4556696
2012-05-24-N-020,434222.2144,6500899.708,0.692674512,-0.056743467,123.8022571
2010-06-09-N-058,439094.8631,6498644.828,NA,-2.977538051,123.7566561
2013-06-11-N-004,435893.0322,6496230.225,-2.884987992,1.113860957,123.5199577
2013-08-15-N-026,430919.9931,6505105.089,1.693134942,1.196361649,123.3450168
2014-08-26-H-004,434905.3407,6497229.972,-2.124895427,-1.524384101,123.1583235
2014-08-03-S-014,435872.2149,6496550.597,NA,-2.351039084,122.8669515
2014-06-15-S-028,424194.3017,6464219.682,2.0997458,0.473440095,122.5229011
2010-07-19-K-032,445842.3556,6466147.526,NA,-0.799081258,122.4637617
2011-06-20-N-033,438598.6902,6487257.777,-1.062809754,-1.921255699,122.2558075
2012-08-05-N-009,424847.1807,6514675.644,2.704285814,2.407854024,121.2897648
2013-07-29-N-019,438928.0243,6483225.536,0.787399294,-0.287973923,121.2248869
2009-08-31-K-072,440453.0961,6468932.964,NA,2.737680976,121.2172724
2008-08-11-K-004,450938.8894,6461481.54,NA,-1.417793357,121.0379824
2009-06-10-K-010,454301.9887,6462349.267,NA,-2.077706097,120.6810759
2009-07-05-N-046,429157.2118,6507541.095,1.047275916,1.2925315,120.6716126
2013-05-27-N-003,438364.0306,6483770.311,1.73681324,-1.779195764,120.3271813
2013-06-21-N-007,438675.9337,6482651.866,-0.067628106,0.822413477,119.8992524
2013-06-03-N-003,409558.1885,6525854.495,-0.014626299,-0.451907101,119.5643551
2009-09-20-K-007,438776.3828,6482382.288,0.553701428,-2.65124905,119.1616912
2013-06-17-N-034,437519.8172,6486559.773,2.268070273,2.231868094,118.9908474
2013-07-07-S-030,436277.0521,6485743.459,2.764488466,1.144851879,117.8926353
2009-08-12-N-006,438348.3609,6484057.545,0.174775406,-1.745420903,117.5042238
2013-07-09-N-031,438198.107,6486041.241,-0.90508525,-1.135102302,116.8965885
2012-05-22-N-034,424597.3921,6512539.143,1.818805556,1.545349488,116.4120888
2013-06-18-N-021,439453.6439,6500575.812,NA,1.697723736,116.3627774
2009-07-01-K-018,445775.5119,6465405.101,0.504787085,0.490367877,116.2714686
2010-09-09-N-032,415980.2108,6519672.992,-1.84328601,-2.887782844,116.1563197
2010-09-15-N-044,438166.4905,6484946.686,NA,-0.24246716,116.0578585
2008-07-02-N-030,438490.8392,6487904.751,0.465846134,-1.387909014,115.6873552
2009-05-27-K-074,441856.6796,6474865.892,1.120959431,2.814926736,115.4745884
2008-06-11-K-009,452876.8191,6464127.103,-1.392521769,1.860220369,114.6705293
2013-08-25-N-007,419506.5749,6518566.338,0.362980085,2.260764368,114.583761
2009-07-01-K-099,440291.1329,6470860.831,1.989799001,-1.293221094,112.5921212
2009-07-01-N-065,429729.943,6508013.053,-0.4424676,0.829242423,112.5008984
2013-07-17-N-032,438289.3088,6485132.603,-0.641053776,2.307412147,112.1832226
2013-06-17-N-002,438380.5823,6481893.772,NA,1.050568164,111.3969751
2014-08-03-S-014,435929.728,6496455.295,-1.333529881,2.598616342,111.3114005
2009-06-21-K-050,430515.8791,6507576.55,1.685903411,-3.020233285,110.7344535
2010-07-19-N-053,438781.348,6486498.658,NA,2.541507927,110.5008497
2010-08-02-K-082,417379.9975,6460354.749,2.977220029,-2.587944104,110.188925
2013-06-21-N-040,438277.4403,6494652.269,-2.629801038,2.883528272,109.897159
2012-07-18-N-002,437709.2663,6488257.632,1.236330563,-1.988591041,108.9992688
2010-07-12-N-055,427911.6434,6509577.645,-2.947893356,2.324159604,108.9379631
2009-07-20-K-091,438074.4112,6467281.967,-0.503628207,2.344440277,108.6774453
2010-06-12-N-042,423633.0772,6512062.541,2.208699146,2.272909792,107.5665546
2009-05-18-K-013,452168.8205,6463833.405,2.778486829,2.747005907,107.2701176
2008-09-15-K-061,442494.2195,6476001.736,-1.347173307,1.332973308,107.2255621
2010-07-09-N-006,438841.6608,6488010.056,-0.940348888,0.274926733,106.5068553
2008-08-25-K-002,451257.3876,6464020.115,-1.546964712,-0.200645757,105.8964867
2014-06-17-H-009,438005.2404,6483199.651,-1.270713961,-3.029469963,105.8899003
2011-07-27-N-005,438125.3325,6490820.748,1.465208722,-1.016725377,105.780923
2009-05-27-K-074,441819.6253,6474975.26,-1.298319976,1.693967305,104.191954
2010-07-18-N-006,438683.6511,6488313.565,-0.537792727,2.517674812,103.5133483
2011-07-17-N-002,439379.2452,6482574.651,-1.016178035,-0.177921907,103.4643284
2009-05-27-K-074,441716.2227,6474988.061,NA,2.992287281,103.3154209
2010-08-30-K-013,443550.3353,6469729.916,0.90767765,1.148138939,102.1245411
2012-08-05-N-009,424765.9589,6514765.723,-2.795024422,-0.296431789,101.4434687
2013-07-17-N-032,438197.8926,6485089.825,1.967298251,-2.008474909,100.9300694
2009-07-24-N-015,417290.9349,6518940.228,-1.016787335,1.503604488,100.4597898
2010-07-25-K-018,444022.7569,6470267.82,NA,-0.456182335,100.4031444
2010-07-19-K-054,438730.1671,6482088.253,-3.032051105,1.451645395,99.97543364
2012-07-22-N-038,437982.8067,6485689.323,0.574293315,0.296404901,99.09109123
2010-07-07-N-002,438757.5888,6481199.658,NA,-0.421513638,99.06509951
