unique_event_ID,same_whale_ID,ob_order_time,year,TimeTxt,X_whale_UTM,Y_whale_UTM,ship_whale_azimuth,ship_whale_dist,ship_whale_bearing,whale_direction,whale_orientation,whale_behavior
2009-06-28-K-055,2009-06-28-K-053,2,2009,15:01:26,419896.4933,6513884.547,189.019269,1997.387269,57.3222593,G-Against,0-Parallel,BL-Blowing
2009-06-28-K-057,2009-06-28-K-053,3,2009,15:03:20,419974.8218,6514743.796,232.219815,1003.208632,100.3068053,G-Against,0-Parallel,DN-Dive-no-fluke
2009-06-28-K-054,2009-06-28-K-054,1,2009,15:00:01,419875.6898,6515030.727,176.1305155,1195.738382,44.79035031,W-With,0-Parallel,BL-Blowing
2009-06-28-K-058,2009-06-28-K-054,3,2009,15:04:26,420165.3146,6514667.261,246.1619751,1004.859842,114.0517292,W-With,0-Parallel,BL-Blowing
2009-06-29-N-002,2009-06-29-N-002,1,2009,10:52:15,439908.5081,6479767.087,295.6702607,1968.059915,-11.65953863,T-Toward,90-Perpendicular,BL-Blowing
2009-06-29-N-003,2009-06-29-N-002,2,2009,10:53:27,440153.1668,6479772.184,295.6229308,1167.89128,-10.18567875,G-Against,0-Parallel,BL-Blowing
2009-06-29-N-004,2009-06-29-N-002,3,2009,10:54:07,440131.8494,6479865.82,296.6237617,895.7595146,-8.655938732,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-06-29-N-005,2009-06-29-N-002,4,2009,10:55:13,440341.4473,6479834.267,291.6180632,125.0998838,-14.26340161,GT-Ag/To,45-45-degrees,DF-Dive-fluke-up
2009-06-29-N-021,2009-06-29-N-021,1,2009,12:09:43,421837.2208,6513238.704,285.6078015,2969.373687,-21.79873779,U-Unsure,U-Unsure,BL-Blowing
2009-06-29-N-022,2009-06-29-N-021,2,2009,12:13:11,421496.5437,6513832.252,283.4651307,2170.397351,-27.12900046,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-06-29-N-023,2009-06-29-N-021,3,2009,12:14:11,421882.4603,6513909.216,283.3376212,1470.029253,-25.67233426,W-With,0-Parallel,DN-Dive-no-fluke
2009-06-29-N-024,2009-06-29-N-021,4,2009,12:14:51,422150.1396,6513928.534,281.0204802,970.5769227,-28.58464723,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-06-29-N-025,2009-06-29-N-021,5,2009,12:16:08,422235.4811,6514103.838,273.8240871,472.1706508,-35.95136991,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-06-29-N-026,2009-06-29-N-021,6,2009,12:16:47,422298.7753,6514165.21,251.5806371,219.9146854,-57.58084185,GT-Ag/To,45-45-degrees,DN-Dive-no-fluke
2009-06-29-N-045,2009-06-29-N-045,1,2009,18:50:37,421216.9571,6513760.734,164.3855683,1974.969749,35.8913405,T-Toward,90-Perpendicular,BL-Blowing
2009-06-29-N-046,2009-06-29-N-045,2,2009,18:52:01,421401.7215,6513874.221,168.6547229,1476.604439,40.51441967,A-Away,90-Perpendicular,BL-Blowing
2009-06-29-N-047,2009-06-29-N-045,3,2009,18:53:27,421408.3846,6514002.59,188.4532892,985.1735895,60.18687937,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-06-29-N-048,2009-06-29-N-045,4,2009,18:53:59,421383.2684,6514140.029,205.1008446,782.5007279,76.35812257,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up
2009-06-29-N-049,2009-06-29-N-045,5,2009,18:55:06,421444.9835,6514194.036,238.2074309,718.4866667,109.0620229,G-Against,0-Parallel,DF-Dive-fluke-up
2009-07-01-K-018,2009-07-01-K-018,1,2009,6:20:03,445722.5566,6465177.512,295.9033263,985.5597189,-0.787864007,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-K-019,2009-07-01-K-018,2,2009,6:21:11,445720.7538,6465302.531,302.9464076,516.4110204,-2.571828126,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-07-01-K-020,2009-07-01-K-018,3,2009,6:22:12,445775.5119,6465405.101,352.283679,85.66068946,40.5813416,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-07-01-K-027,2009-07-01-K-027,1,2009,6:31:08,443794.8697,6469043.829,340.7600362,485.3398535,-9.34512828,WT-With/To,45-45-degrees,BL-Blowing
2009-07-01-K-028,2009-07-01-K-027,2,2009,6:31:37,443771.5694,6469185.381,339.662268,440.3536238,-12.30368022,WT-With/To,45-45-degrees,BL-Blowing
2009-07-01-K-029,2009-07-01-K-027,3,2009,6:32:01,443779.3987,6469214.452,335.2214192,304.5547978,-20.83789517,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-K-030,2009-07-01-K-027,4,2009,6:32:23,443772.8656,6469227.792,317.6162161,193.1713435,-40.79464686,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-07-01-K-089,2009-07-01-K-089,1,2009,16:16:00,439722.9042,6478521.8,176.9716851,2487.599771,23.28996093,T-Toward,90-Perpendicular,BL-Blowing
2009-07-01-K-090,2009-07-01-K-089,2,2009,16:17:16,440066.623,6478514.297,176.0894869,1989.603883,36.44994193,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-07-01-K-091,2009-07-01-K-089,3,2009,16:18:24,439819.066,6479363.435,209.7101486,897.7189784,73.90625879,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-07-01-K-092,2009-07-01-K-089,4,2009,16:19:09,439964.7042,6479511.086,229.9694956,672.4567609,101.3044179,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-07-01-K-096,2009-07-01-K-096,1,2009,16:27:03,441976.893,6475880.15,183.0540616,2994.317361,59.15110931,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-K-097,2009-07-01-K-096,2,2009,16:32:28,441803.3406,6476747.217,221.3323686,988.7909004,32.08529131,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-K-098,2009-07-01-K-096,3,2009,16:34:02,441872.9379,6476519.76,238.021116,571.1681371,50.71665192,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-N-025,2009-07-01-N-025,1,2009,11:36:08,427933.0126,6510306.358,340.0449184,1486.188169,17.47291689,WA-With/Aw,45-45-degrees,BL-Blowing
2009-07-01-N-026,2009-07-01-N-025,2,2009,11:38:13,427688.8881,6510370.979,343.291998,829.5175609,20.97702974,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-07-01-N-027,2009-07-01-N-025,3,2009,11:38:52,427616.2606,6510335.664,344.5285681,573.5550504,21.94612287,W-With,0-Parallel,BL-Blowing
2009-07-01-N-028,2009-07-01-N-025,4,2009,11:39:52,427470.2645,6510285.804,342.7037821,197.8351044,20.0505652,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-N-029,2009-07-01-N-025,5,2009,11:40:21,427417.5594,6510291.02,13.7340689,37.56889392,51.30485002,A-Away,90-Perpendicular,BL-Blowing
2009-07-01-N-065,2009-07-01-N-065,1,2009,18:52:46,430418.3254,6507672.816,122.7649421,3985.031706,-16.90221502,WT-With/To,45-45-degrees,BL-Blowing
2009-07-01-N-066,2009-07-01-N-065,2,2009,18:57:15,429572.2004,6507914.008,111.5876375,1398.696214,-27.84104549,WA-With/Aw,45-45-degrees,BL-Blowing
2009-07-01-N-067,2009-07-01-N-065,3,2009,18:58:04,429646.9826,6507937.066,101.433194,1177.789373,-37.8467503,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up
2009-07-01-N-068,2009-07-01-N-065,4,2009,18:59:20,429729.943,6508013.053,74.00890019,918.6877556,-65.33574141,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-07-06-K-041,2009-07-06-K-041,1,2009,17:51:31,434853.3361,6464351.422,236.7117777,1484.767164,-1.168439819,T-Toward,90-Perpendicular,BL-Blowing
2009-07-06-K-042,2009-07-06-K-041,2,2009,17:53:21,434616.6916,6464137.023,232.5516217,985.1725907,-8.927269582,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-07-06-K-043,2009-07-06-K-041,3,2009,17:54:52,434923.5127,6464125.755,161.1506933,331.4596669,-83.07665023,T-Toward,90-Perpendicular,BL-Blowing
2009-07-06-K-045,2009-07-06-K-045,1,2009,18:25:09,419839.6037,6460687.506,260.710888,2485.122205,-7.19566346,A-Away,90-Perpendicular,BL-Blowing
2009-07-06-K-047,2009-07-06-K-045,2,2009,18:27:40,419310.6465,6460384.362,251.6432303,1985.615099,-13.41606474,A-Away,90-Perpendicular,BL-Blowing
2009-07-06-K-048,2009-07-06-K-045,3,2009,18:29:26,419176.2232,6460097.685,235.4459418,1487.684431,-29.70217703,A-Away,90-Perpendicular,BL-Blowing
2009-07-06-K-049,2009-07-06-K-045,4,2009,18:30:55,419274.8112,6459775.32,202.1143424,1194.448034,-61.99113203,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-07-06-K-050,2009-07-06-K-045,5,2009,18:32:21,419290.6776,6459834.088,167.945563,1003.342367,-95.95456329,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-07-06-K-058,2009-07-06-K-058,1,2009,18:52:04,411894.6642,6453120.406,199.6659336,2986.324718,-19.75385757,WT-With/To,45-45-degrees,BL-Blowing
2009-07-06-K-059,2009-07-06-K-058,2,2009,18:52:49,412248.9986,6453775.839,193.559947,1987.087602,-25.63481224,A-Away,45-45-degrees,BL-Blowing
2009-07-06-K-061,2009-07-06-K-058,3,2009,18:55:03,412564.8473,6454136.633,156.975871,994.4729297,-62.23499887,W-With,0-Parallel,BL-Blowing
2009-07-15-K-062,2009-07-15-K-062,1,2009,16:21:09,440706.2148,6473553.779,207.9646962,2988.36875,28.70921874,A-Away,90-Perpendicular,BL-Blowing
2009-07-15-K-064,2009-07-15-K-062,2,2009,16:23:15,441131.8101,6473603.603,210.0638884,1988.802973,31.67569173,A-Away,90-Perpendicular,BL-Blowing
2009-07-15-K-065,2009-07-15-K-062,3,2009,16:25:32,441259.8556,6473966.566,244.5990202,996.0394751,66.98213939,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-07-15-K-076,2009-07-15-K-076,1,2009,16:42:09,436683.6523,6467498.007,251.9601149,3990.816154,42.76593581,A-Away,90-Perpendicular,BL-Blowing
2009-07-15-K-077,2009-07-15-K-076,2,2009,16:45:16,438377.6103,6467950.015,280.3214316,1495.15516,63.00976481,G-Against,0-Parallel,BL-Blowing
2009-07-15-K-078,2009-07-15-K-076,3,2009,16:46:23,438414.178,6467975.596,299.4309018,1297.933417,74.47202813,G-Against,0-Parallel,BL-Blowing
2009-07-15-K-079,2009-07-15-K-076,4,2009,16:47:35,438671.9873,6467863.756,330.5731059,1004.941801,102.9141426,G-Against,0-Parallel,DF-Dive-fluke-up
2009-07-15-K-084,2009-07-15-K-084,1,2009,17:17:15,420933.8931,6461884.896,284.8679094,2985.965854,6.294106516,T-Toward,90-Perpendicular,BL-Blowing
2009-07-15-K-087,2009-07-15-K-084,3,2009,17:19:30,420479.0716,6461671.435,278.8775738,1985.758897,2.846840562,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-07-15-K-089,2009-07-15-K-084,5,2009,17:20:33,421699.9075,6461597.309,338.0797614,246.9832895,73.44468528,T-Toward,90-Perpendicular,DN-Dive-no-fluke
2009-07-18-N-020,2009-07-18-N-020,1,2009,13:41:03,409625.6157,6524995.19,96.5535744,885.2109343,-22.41260383,T-Toward,90-Perpendicular,BL-Blowing
2009-07-18-N-021,2009-07-18-N-020,2,2009,13:42:18,409821.8331,6524574.097,107.5809408,484.7123752,-14.84796126,T-Toward,90-Perpendicular,BL-Blowing
2009-07-18-N-022,2009-07-18-N-020,3,2009,13:42:38,409814.8948,6524433.005,122.0922279,340.5891384,-0.71080969,T-Toward,90-Perpendicular,DN-Dive-no-fluke
2009-07-19-N-017,2009-07-19-N-017,1,2009,7:30:40,426967.1121,6508562.399,292.7787915,4992.320586,-20.89146603,U-Unsure,U-Unsure,BL-Blowing
2009-07-19-N-018,2009-07-19-N-017,2,2009,7:33:15,427627.5679,6508459.94,285.7470461,2992.586074,-27.91440118,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-07-19-N-019,2009-07-19-N-017,3,2009,7:35:08,427946.7246,6509261.187,295.7487734,1992.266357,-20.42257612,T-Toward,90-Perpendicular,BL-Blowing
2009-07-19-N-020,2009-07-19-N-017,4,2009,7:37:02,428705.9045,6509127.085,257.6778672,316.8100409,-60.41500325,WT-With/To,45-45-degrees,DN-Dive-no-fluke
2009-07-19-N-048,2009-07-19-N-048,1,2009,15:04:46,435856.2824,6503548.686,129.8844294,892.0937032,2.39874401,W-With,0-Parallel,BL-Blowing
2009-07-19-N-049,2009-07-19-N-048,2,2009,15:05:40,436173.4182,6503336.615,127.8517782,758.9874863,-2.247257551,WT-With/To,45-45-degrees,BL-Blowing
2009-07-19-N-050,2009-07-19-N-048,3,2009,15:06:27,436253.4983,6503324.662,117.6378401,391.8821728,-15.55639114,WT-With/To,45-45-degrees,DF-Dive-fluke-up
2009-07-20-K-010,2009-07-20-K-010,1,2009,6:42:06,441788.7854,6472031.882,286.3656285,1997.615105,-73.98485672,U-Unsure,U-Unsure,BL-Blowing
2009-07-20-K-011,2009-07-20-K-010,2,2009,6:43:31,443889.8898,6470565.905,173.9635725,1514.639743,171.27686,W-With,0-Parallel,BL-Blowing
2009-07-20-K-012,2009-07-20-K-010,3,2009,6:45:29,442639.8869,6472422.407,248.17367,1207.771581,-113.6829443,W-With,0-Parallel,BL-Blowing
2009-07-20-K-058,2009-07-20-K-058,1,2009,15:45:25,437265.0482,6493874.86,246.5733621,992.5229139,69.1735963,W-With,0-Parallel,BL-Blowing
2009-07-20-K-059,2009-07-20-K-058,2,2009,15:46:19,437630.0338,6493747.26,269.3629891,553.30662,88.92727346,W-With,0-Parallel,BL-Blowing
2009-07-20-K-060,2009-07-20-K-058,3,2009,15:46:54,437812.1717,6493608.202,295.8800833,407.0786929,115.0475335,W-With,0-Parallel,DF-Dive-fluke-up
2009-07-20-N-002,2009-07-20-N-002,1,2009,10:51:44,441671.8347,6480714.593,117.0634965,3014.828386,128.756132,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-07-20-N-003,2009-07-20-N-002,2,2009,10:54:04,439501.834,6483402.707,77.46149249,700.6190393,84.8378506,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-07-20-N-004,2009-07-20-N-002,3,2009,10:54:57,439149.4554,6483990.635,51.9654194,491.7459043,59.7793392,G-Against,0-Parallel,BL-Blowing
2009-07-24-N-015,2009-07-24-N-015,1,2009,8:48:59,417046.1407,6519135.462,321.9076856,1986.938518,11.88488255,A-Away,90-Perpendicular,BL-Blowing
2009-07-24-N-016,2009-07-24-N-015,2,2009,8:50:30,417190.7018,6518933.483,330.1078827,1005.497859,19.59560096,A-Away,90-Perpendicular,BL-Blowing
2009-07-24-N-017,2009-07-24-N-015,3,2009,8:51:46,417290.9349,6518940.228,10.2604299,471.7079453,59.8595892,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up
2009-07-25-N-038,2009-07-25-N-038,1,2009,14:15:46,423016.5313,6514262.595,121.7969744,2984.822704,-8.194459601,A-Away,90-Perpendicular,BL-Blowing
2009-07-25-N-039,2009-07-25-N-038,2,2009,14:18:26,422346.6285,6514097.948,138.0578863,985.4056594,9.706301407,A-Away,90-Perpendicular,BL-Blowing
2009-07-25-N-040,2009-07-25-N-038,3,2009,14:19:13,422353.6535,6514229.501,136.3226778,441.1318578,8.349846828,A-Away,90-Perpendicular,BL-Blowing
2009-07-25-N-041,2009-07-25-N-038,4,2009,14:19:42,422126.4924,6514048.403,204.2045407,356.6856515,76.26293583,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-07-29-K-021,2009-07-29-K-021,1,2009,14:21:26,415131.0245,6518288.276,174.0515692,1988.462296,45.41739243,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-07-29-K-022,2009-07-29-K-021,2,2009,14:22:26,416580.6882,6518616.375,136.801332,1785.498376,8.127789157,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-07-29-K-023,2009-07-29-K-021,3,2009,14:22:50,416043.0146,6518379.508,160.0205702,1486.679516,31.53359901,GA-Ag/Away,45-45-degrees,DF-Dive-fluke-up
2009-08-03-K-011,2009-08-03-K-007,3,2009,6:10:58,450240.2781,6464076.354,257.4192365,882.7297569,-30.37370958,T-Toward,90-Perpendicular,BL-Blowing
2009-08-03-K-012,2009-08-03-K-007,4,2009,6:11:35,450240.8814,6464147.714,254.2501784,685.0203347,-33.43525047,T-Toward,90-Perpendicular,BL-Blowing
2009-08-03-K-013,2009-08-03-K-007,5,2009,6:12:03,450253.5597,6464209.349,250.9993809,527.3998146,-37.02646156,T-Toward,90-Perpendicular,DN-Dive-no-fluke
2009-08-09-K-081,2009-08-09-K-081,1,2009,16:47:35,441895.8123,6467329.071,207.9771026,1292.904694,15.52969272,A-Away,90-Perpendicular,BL-Blowing
2009-08-09-K-082,2009-08-09-K-081,2,2009,16:48:25,441994.6761,6467465.281,212.0843137,792.8107548,15.12826423,T-Toward,90-Perpendicular,BL-Blowing
2009-08-09-K-084,2009-08-09-K-081,4,2009,16:50:48,441944.7214,6467251.308,287.7834522,115.7444526,83.79905904,G-Against,0-Parallel,BL-Blowing
2009-08-09-K-086,2009-08-09-K-086,1,2009,16:53:47,440207.8428,6465606.724,233.8196262,1191.840389,-11.44144813,A-Away,90-Perpendicular,BL-Blowing
2009-08-09-K-087,2009-08-09-K-086,2,2009,16:55:39,439617.5935,6465579.824,234.7030351,891.9378171,-25.25206769,WA-With/Aw,45-45-degrees,BL-Blowing
2009-08-09-K-089,2009-08-09-K-086,3,2009,16:57:06,439070.0722,6465647.32,240.7320794,691.795114,-20.26996833,W-With,0-Parallel,BL-Blowing
2009-08-12-K-052,2009-08-12-K-052,1,2009,15:47:11,436997.9435,6485984.76,227.1711285,1489.211877,50.25003799,T-Toward,90-Perpendicular,BL-Blowing
2009-08-12-K-053,2009-08-12-K-052,2,2009,15:48:46,437890.9885,6485925.458,209.5225846,486.7442266,33.84267028,A-Away,90-Perpendicular,BL-Blowing
2009-08-12-K-054,2009-08-12-K-052,3,2009,15:50:05,438265.7238,6485580.013,160.6776695,250.0382544,-12.98769081,WA-With/Aw,45-45-degrees,BL-Blowing
2009-08-12-K-062,2009-08-12-K-062,1,2009,16:20:02,440200.2584,6476445.994,236.0922401,2493.147555,69.97909693,T-Toward,90-Perpendicular,BL-Blowing
2009-08-12-K-064,2009-08-12-K-062,2,2009,16:24:58,441795.5291,6475496.104,200.718944,985.5167648,2.33975138,A-Away,90-Perpendicular,BL-Blowing
2009-08-12-N-057,2009-08-12-N-057,1,2009,19:12:21,438720.7605,6492758.112,158.8200196,3484.877641,-2.959383911,T-Toward,90-Perpendicular,BL-Blowing
2009-08-12-N-058,2009-08-12-N-057,2,2009,19:16:53,438494.2466,6492641.318,157.7004687,884.7955858,-13.52371629,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-08-12-N-059,2009-08-12-N-057,3,2009,19:18:37,438721.939,6492168.193,121.6678675,590.2449527,-59.13966582,G-Against,0-Parallel,BL-Blowing
2009-08-14-N-022,2009-08-14-N-022,1,2009,7:11:36,428256.323,6511876.375,343.8653292,4988.028986,21.17724008,G-Against,0-Parallel,BL-Blowing
2009-08-14-N-023,2009-08-14-N-022,2,2009,7:14:24,427631.576,6509890.321,325.8502421,1986.826964,3.280563665,WA-With/Aw,45-45-degrees,BL-Blowing
2009-08-14-N-024,2009-08-14-N-022,3,2009,7:16:22,427118.2055,6509341.674,285.4101605,1039.737756,-37.02543146,W-With,0-Parallel,BL-Blowing
2009-08-19-K-010,2009-08-19-K-010,1,2009,6:19:08,448075.5628,6464311.305,277.6115058,985.8225876,-5.206735909,A-Away,90-Perpendicular,BL-Blowing
2009-08-19-K-011,2009-08-19-K-010,2,2009,6:20:09,447824.4184,6464281.948,271.4785749,886.3328745,-12.50223471,WA-With/Aw,45-45-degrees,BL-Blowing
2009-08-19-K-012,2009-08-19-K-010,3,2009,6:20:34,447900.4342,6464252.794,266.2376663,672.0233023,-19.78004379,A-Away,90-Perpendicular,BL-Blowing
2009-08-19-K-013,2009-08-19-K-010,4,2009,6:22:22,447911.0136,6464187.389,193.0886192,302.0454181,-93.04211856,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-08-21-N-026,2009-08-21-N-026,1,2009,15:11:05,435561.3817,6498954.327,292.1113048,1311.447282,144.3144994,A-Away,90-Perpendicular,BL-Blowing
2009-08-21-N-027,2009-08-21-N-026,2,2009,15:11:52,435806.495,6498198.224,274.3310929,1179.936644,122.3996902,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up
2009-08-21-N-028,2009-08-21-N-026,3,2009,15:13:24,436846.4828,6497035.729,233.1989907,520.2718862,66.93620766,WA-With/Aw,45-45-degrees,DF-Dive-fluke-up
2009-08-26-K-028,2009-08-26-K-028,1,2009,7:21:12,437345.0194,6487904.757,337.7152323,1985.808793,-19.78651808,A-Away,90-Perpendicular,BL-Blowing
2009-08-26-K-030,2009-08-26-K-028,3,2009,7:25:04,438191.2597,6487908.373,31.12164018,392.5786261,32.19630573,A-Away,90-Perpendicular,BL-Blowing
2009-08-26-K-031,2009-08-26-K-028,4,2009,7:25:42,438277.7846,6487903.585,74.52553618,296.9417924,72.69560629,A-Away,90-Perpendicular,BL-Blowing
2009-08-31-K-072,2009-08-31-K-072,1,2009,16:52:21,440405.4555,6469044.427,221.3442262,786.5071319,22.21058165,U-Unsure,U-Unsure,BL-Blowing
2009-08-31-K-073,2009-08-31-K-072,2,2009,16:53:26,440453.0961,6468932.964,228.9926717,386.7550107,25.3709728,G-Against,0-Parallel,BL-Blowing
2009-08-31-K-074,2009-08-31-K-072,3,2009,16:54:38,440346.7168,6468796.571,298.1304276,201.7418599,93.31085587,G-Against,0-Parallel,BL-Blowing
2009-08-31-N-039,2009-08-31-N-039,1,2009,18:54:10,436347.0073,6497736.12,148.882604,2968.064689,4.163086062,T-Toward,90-Perpendicular,BL-Blowing
2009-08-31-N-040,2009-08-31-N-039,2,2009,18:57:03,436799.76,6497208.96,147.8829912,1967.873253,1.602324367,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-08-31-N-041,2009-08-31-N-039,3,2009,18:58:33,436912.1035,6496839.916,151.9190589,1467.861717,1.995775591,T-Toward,90-Perpendicular,BL-Blowing
2009-08-31-N-042,2009-08-31-N-039,4,2009,19:00:06,437097.5628,6496331.689,157.0809158,1094.136018,6.31707799,A-Away,90-Perpendicular,BL-Blowing
2009-08-31-N-043,2009-08-31-N-039,5,2009,19:00:51,437035.7191,6496270.061,167.6691174,695.4402919,16.45035378,T-Toward,90-Perpendicular,BL-Blowing
2009-09-09-N-066,2009-09-09-N-066,1,2009,15:46:06,437449.2087,6485989.333,191.8848292,2987.382953,15.15195632,T-Toward,90-Perpendicular,BL-Blowing
2009-09-09-N-067,2009-09-09-N-066,2,2009,15:48:21,438108.0914,6487248.228,181.9883637,786.7792887,7.070880662,A-Away,90-Perpendicular,BL-Blowing
2009-09-09-N-068,2009-09-09-N-066,3,2009,15:49:29,438331.4385,6487565.104,112.1912215,176.3419995,-64.23457299,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-09-13-K-003,2009-09-13-K-003,1,2009,6:42:58,438632.8268,6482535.57,321.4919038,993.4458923,-18.97610406,A-Away,90-Perpendicular,BL-Blowing
2009-09-13-K-004,2009-09-13-K-003,2,2009,6:43:45,438694.1478,6482758.513,326.451766,793.014067,-14.51126562,A-Away,90-Perpendicular,BL-Blowing
2009-09-13-K-005,2009-09-13-K-003,3,2009,6:44:12,438795.9605,6482596.698,317.9760911,399.6414662,-23.193913,A-Away,90-Perpendicular,BL-Blowing
2009-09-13-K-006,2009-09-13-K-003,4,2009,6:44:31,438785.4647,6482589.708,303.3311583,276.1702604,-38.25073393,GA-Ag/Away,45-45-degrees,BL-Blowing
2009-09-13-K-007,2009-09-13-K-003,5,2009,6:44:49,438789.8036,6482581.067,272.1697558,182.2281116,-69.8757297,G-Against,0-Parallel,BL-Blowing
2009-09-13-K-008,2009-09-13-K-003,6,2009,6:45:06,438798.9961,6482621.426,239.1583647,154.6821485,-103.1859457,G-Against,0-Parallel,BL-Blowing
2009-09-14-N-007,2009-09-14-N-007,1,2009,8:25:33,424640.4411,6512803.042,314.7914801,4984.762741,-6.561681075,T-Toward,90-Perpendicular,BL-Blowing
2009-09-14-N-010,2009-09-14-N-007,2,2009,8:28:49,424785.3772,6512593.65,310.7961259,2984.730984,-4.527018052,T-Toward,90-Perpendicular,BL-Blowing
2009-09-14-N-011,2009-09-14-N-007,3,2009,8:29:54,425063.4762,6512288.446,308.8088034,1984.713966,-2.60814015,T-Toward,90-Perpendicular,BL-Blowing
2009-09-14-N-012,2009-09-14-N-007,4,2009,8:30:22,425251.3312,6512117.576,307.8039282,1484.692483,-3.377231338,T-Toward,90-Perpendicular,DF-Dive-fluke-up
2009-09-20-K-007,2009-09-20-K-007,1,2009,7:02:38,438525.0742,6483315.728,334.7531042,2491.147929,-0.300453214,A-Away,90-Perpendicular,BL-Blowing
2009-09-20-K-008,2009-09-20-K-007,2,2009,7:04:13,438813.7962,6482782.215,335.7189084,1491.130884,-0.80024316,A-Away,90-Perpendicular,BL-Blowing
2009-09-20-K-009,2009-09-20-K-007,3,2009,7:05:14,438832.4995,6482487.409,329.6393154,965.2516655,-4.806618888,A-Away,90-Perpendicular,BL-Blowing
2009-09-20-K-012,2009-09-20-K-007,6,2009,7:07:29,438587.9312,6482096.183,260.7643896,499.8460732,-78.39572822,G-Against,0-Parallel,BL-Blowing
2009-09-20-K-013,2009-09-20-K-013,1,2009,7:10:33,438549.239,6485945.915,354.8007664,2990.922724,13.04471142,T-Toward,90-Perpendicular,BL-Blowing
2009-09-20-K-014,2009-09-20-K-013,2,2009,7:12:19,438402.2351,6485429.848,352.794932,1990.902758,11.66822119,A-Away,90-Perpendicular,BL-Blowing
2009-09-20-K-015,2009-09-20-K-013,3,2009,7:13:51,438194.2051,6485657.139,349.7690314,1790.946106,6.608161871,A-Away,90-Perpendicular,BL-Blowing
2009-09-20-K-016,2009-09-20-K-013,4,2009,7:15:05,438191.3852,6484859.904,340.5571821,636.1822693,-4.816266229,A-Away,90-Perpendicular,DF-Dive-fluke-up
2009-09-20-K-017,2009-09-20-K-017,1,2009,7:16:11,437972.3533,6485523.527,338.5914303,991.595247,-10.96857764,WT-With/To,45-45-degrees,BL-Blowing
2009-09-20-K-018,2009-09-20-K-017,2,2009,7:17:14,437960.7892,6485661.505,336.5087751,791.7599061,-13.95384227,WT-With/To,45-45-degrees,DF-Dive-fluke-up
2009-09-20-K-019,2009-09-20-K-017,3,2009,7:17:45,437925.5744,6485845.532,336.5138663,808.7704146,-14.05219402,WT-With/To,45-45-degrees,DF-Dive-fluke-up
2009-09-21-N-010,2009-09-21-N-010,1,2009,7:52:05,436681.7688,6496355.785,338.7449343,4485.3669,-20.25799812,U-Unsure,U-Unsure,BL-Blowing
2009-09-21-N-012,2009-09-21-N-010,2,2009,7:58:18,437437.9372,6496332.144,339.7306837,1184.741835,-9.232442683,A-Away,90-Perpendicular,BL-Blowing
2009-09-21-N-013,2009-09-21-N-010,3,2009,7:59:16,437637.6866,6496255.868,347.8838914,553.5915652,-0.629929533,A-Away,90-Perpendicular,DN-Dive-no-fluke
2009-09-28-K-007,2009-09-28-K-007,1,2009,7:19:57,438197.1999,6481849.48,301.589695,1485.606518,-28.54126375,T-Toward,90-Perpendicular,BL-Blowing
2009-09-28-K-008,2009-09-28-K-007,2,2009,7:20:32,438417.3112,6482019.548,308.610844,1185.089317,-22.47031719,T-Toward,90-Perpendicular,BL-Blowing
